"년도","지역","부서명","순위","질병코드","상병명","실인원","진료과","주진단명"
2021,"인천",NA,3,"M19","기타 관절증",46,"정형외과",NA
2021,"인천",NA,4,"M75","어깨병변",45,"정형외과",NA
2021,"인천",NA,5,"S32","요추 및 골반의 골절",7,"정형외과",NA
2021,"인천",NA,6,"Z47","기타 정형외과적 추적치료",6,"정형외과",NA
2021,"인천",NA,7,"G90","자율신경계통의 장애",5,"정형외과",NA
2021,"인천",NA,8,"M96","달리 분류되지 않은 처치후 근골격장애",5,"정형외과",NA
2021,"인천",NA,9,"T93","다리손상의 후유증",5,"정형외과",NA
2021,"인천",NA,10,"S42","어깨 및 위팔의 골절",5,"정형외과",NA
2021,"인천",NA,11,"M00","화농성 관절염",4,"정형외과",NA
2021,"인천",NA,12,"S72","대퇴골의 골절",4,"정형외과",NA
2021,"인천",NA,13,"S82","발목을 포함한 아래다리의 골절",4,"정형외과",NA
2021,"인천",NA,14,"S52","아래팔의 골절",3,"정형외과",NA
2021,"인천",NA,15,"M20","손가락 및 발가락의 후천변형",3,"정형외과",NA
2021,"인천",NA,16,"M87","골괴사",3,"정형외과",NA
2021,"인천",NA,17,"M77","기타 골부착부병증",3,"정형외과",NA
2021,"인천",NA,18,"G56","팔의 단일신경병증",2,"정형외과",NA
2021,"인천",NA,19,"T84","내부 정형외과적 인공삽입장치, 삽입물 및 이식편의 합병증",2,"정형외과",NA
2021,"인천",NA,20,"S86","아래다리 부위의 근육 및 힘줄의 손상",2,"정형외과",NA
2021,"서울","가정의학과",1,"A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염",2,NA,NA
2021,"서울","가정의학과",1,"N10","급성 세뇨관-간질신장염",2,NA,NA
2021,"서울","가정의학과",3,"N30","방광염",1,NA,NA
2021,"서울","가정의학과",3,"J15","달리 분류되지 않은 세균성 폐렴",1,NA,NA
2021,"서울","가정의학과",3,"Z03","의심되는 질병 및 병태를 위한 의학적 관찰 및 평가, 배제된",1,NA,NA
2021,"서울","가정의학과",3,"S32","요추 및 골반의 골절",1,NA,NA
2021,"서울","가정의학과",3,"E11","2형 당뇨병",1,NA,NA
2021,"서울","가정의학과",3,"C25","췌장의 악성 신생물",1,NA,NA
2021,"서울","가정의학과",3,"R06","호흡의 이상",1,NA,NA
2021,"서울","가정의학과",3,"C82","소포성 림프종",1,NA,NA
2021,"서울","가정의학과",3,"C92","골수성 백혈병",1,NA,NA
2021,"서울","가정의학과",3,"C78","호흡 및 소화기관의 이차성 악성 신생물",1,NA,NA
2021,"서울","내분비내과",1,"E11","2형 당뇨병",68,NA,NA
2021,"서울","내분비내과",2,"D35","기타 및 상세불명의 내분비선의 양성 신생물",5,NA,NA
2021,"서울","내분비내과",3,"E27","부신의 기타 장애",2,NA,NA
2021,"서울","내분비내과",3,"E24","쿠싱증후군",2,NA,NA
2021,"서울","내분비내과",5,"A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염",1,NA,NA
2021,"서울","내분비내과",5,"I10","본태성(원발성) 고혈압",1,NA,NA
2021,"서울","내분비내과",5,"E87","수분, 전해질 및 산-염기균형의 기타 장애",1,NA,NA
2021,"서울","내분비내과",5,"E83","무기질대사장애",1,NA,NA
2021,"서울","내분비내과",5,"E89","달리 분류되지 않은 처치후 내분비 및 대사 장애",1,NA,NA
2021,"서울","내분비내과",5,"E03","기타 갑상선기능저하증",1,NA,NA
2021,"서울","내분비내과",5,"K22","식도의 기타 질환",1,NA,NA
2021,"서울","내분비내과",5,"E10","1형 당뇨병",1,NA,NA
2021,"서울","비뇨기과",1,"C61","전립선의 악성 신생물",201,NA,NA
2021,"서울","비뇨기과",2,"N40","전립선증식증",102,NA,NA
2021,"서울","비뇨기과",3,"D09","기타 및 상세불명 부위의 제자리암종",86,NA,NA
2021,"서울","비뇨기과",4,"C67","방광의 악성 신생물",58,NA,NA
2021,"서울","비뇨기과",5,"N20","신장 및 요관의 결석",47,NA,NA
2021,"서울","비뇨기과",6,"C64","신우를 제외한 신장의 악성 신생물",37,NA,NA
2021,"서울","비뇨기과",7,"Z46","기타 장치의 부착 및 조정를 위하여 보건서비스와 접하고 있는 사람",27,NA,NA
2021,"서울","비뇨기과",8,"N21","하부요로의 결석",26,NA,NA
2021,"서울","비뇨기과",8,"N13","폐색성 및 역류성 요로병증",26,NA,NA
2021,"서울","비뇨기과",10,"N28","달리 분류되지 않은 신장 및 요관의 기타 장애",23,NA,NA
2021,"서울","비뇨기과",11,"N30","방광염",21,NA,NA
2021,"서울","비뇨기과",12,"N32","방광의 기타 장애",19,NA,NA
2021,"서울","비뇨기과",12,"N35","요도협착",19,NA,NA
2021,"서울","비뇨기과",14,"N39","비뇨계통의 기타 장애",16,NA,NA
2021,"서울","비뇨기과",15,"N48","음경의 기타 장애",15,NA,NA
2021,"서울","비뇨기과",15,"T83","비뇨생식기 인공삽입장치, 삽입물 및 이식편의 합병증",15,NA,NA
2021,"서울","비뇨기과",17,"T81","달리 분류되지 않은 처치의 합병증",12,NA,NA
2021,"서울","비뇨기과",17,"N41","전립선의 염증성 질환",12,NA,NA
2021,"서울","비뇨기과",19,"N10","급성 세뇨관-간질신장염",11,NA,NA
2021,"서울","비뇨기과",20,"N43","음낭수종 및 정액류",10,NA,NA
2021,"서울","산부인과",1,"Z51","기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람",38,NA,NA
2021,"서울","산부인과",2,"N84","여성생식관의 폴립",21,NA,NA
2021,"서울","산부인과",3,"D25","자궁의 평활근종",18,NA,NA
2021,"서울","산부인과",3,"N39","비뇨계통의 기타 장애",18,NA,NA
2021,"서울","산부인과",5,"N81","여성생식기탈출",17,NA,NA
2021,"서울","산부인과",6,"D27","난소의 양성 신생물",14,NA,NA
2021,"서울","산부인과",7,"N85","자궁경부를 제외한 자궁의 기타 비염증성 장애",11,NA,NA
2021,"서울","산부인과",8,"C54","자궁체부의 악성 신생물",8,NA,NA
2021,"서울","산부인과",9,"D06","자궁경부의 제자리암종",6,NA,NA
2021,"서울","산부인과",10,"N80","자궁내막증",5,NA,NA
2021,"서울","산부인과",11,"N87","자궁경부의 이형성",3,NA,NA
2021,"서울","산부인과",11,"C78","호흡 및 소화기관의 이차성 악성 신생물",3,NA,NA
2021,"서울","산부인과",11,"C53","자궁경부의 악성 신생물",3,NA,NA
2021,"서울","산부인과",14,"N90","외음부 및 회음부의 기타 비염증성 장애",2,NA,NA
2021,"서울","산부인과",14,"N83","난소, 난관 및 넓은인대의 비염증성 장애",2,NA,NA
2021,"서울","산부인과",14,"C57","기타 및 상세불명의 여성생식기관의 악성 신생물",2,NA,NA
2021,"서울","산부인과",14,"C56","난소의 악성 신생물",2,NA,NA
2021,"서울","산부인과",14,"D07","기타 및 상세불명의 생식기관의 제자리암종",2,NA,NA
2021,"서울","산부인과",14,"C48","후복막 및 복막의 악성 신생물",2,NA,NA
2021,"서울","산부인과",14,"N72","자궁경부의 염증성 질환",2,NA,NA
2021,"서울","산부인과",14,"T83","비뇨생식기 인공삽입장치, 삽입물 및 이식편의 합병증",2,NA,NA
2021,"서울","산부인과",14,"D70","무과립구증",2,NA,NA
2021,"서울","산부인과",14,"Z30","피임관리",2,NA,NA
2021,"서울","소화기내과",1,"C22","간 및 간내 담관의 악성 신생물",155,NA,NA
2021,"서울","소화기내과",2,"D12","결장, 직장, 항문 및 항문관의 양성 신생물 ",117,NA,NA
2021,"서울","소화기내과",3,"D13","기타 및 부위불명의 소화계통의 양성 신생물",66,NA,NA
2021,"서울","소화기내과",4,"C16","위의 악성 신생물",55,NA,NA
2021,"서울","소화기내과",5,"K80","담석증",51,NA,NA
2021,"서울","소화기내과",6,"K92","소화계통의 기타 질환",25,NA,NA
2021,"서울","소화기내과",7,"K70","알코올성 간질환",17,NA,NA
2021,"서울","소화기내과",8,"D01","기타 및 상세불명의 소화기관의 제자리암종",13,NA,NA
2021,"서울","소화기내과",9,"K76","간의 기타 질환",11,NA,NA
2021,"서울","소화기내과",9,"K63","장의 기타 질환",11,NA,NA
2021,"서울","소화기내과",9,"C24","담도의 기타 및 상세불명 부분의 악성 신생물",11,NA,NA
2021,"서울","소화기내과",9,"K74","간의 섬유증 및 경변증",11,NA,NA
2021,"서울","소화기내과",13,"K31","위 및 십이지장의 기타 질환",10,NA,NA
2021,"서울","소화기내과",13,"I85","식도정맥류",10,NA,NA
2021,"서울","소화기내과",15,"K75","기타 염증성 간질환",9,NA,NA
2021,"서울","소화기내과",15,"C25","췌장의 악성 신생물",9,NA,NA
2021,"서울","소화기내과",17,"K26","십이지장궤양",8,NA,NA
2021,"서울","소화기내과",17,"C15","식도의 악성 신생물",8,NA,NA
2021,"서울","소화기내과",19,"C18","결장의 악성 신생물",7,NA,NA
2021,"서울","소화기내과",19,"K85","급성 췌장염",7,NA,NA
2021,"서울","순환기내과",1,"I25","만성 허혈심장병",261,NA,NA
2021,"서울","순환기내과",2,"I50","심부전",144,NA,NA
2021,"서울","순환기내과",3,"I48","심방세동 및 조동",124,NA,NA
2021,"서울","순환기내과",4,"I20","협심증",99,NA,NA
2021,"서울","순환기내과",5,"I70","죽상경화증",54,NA,NA
2021,"서울","순환기내과",5,"I21","급성 심근경색증",54,NA,NA
2021,"서울","순환기내과",7,"I35","비류마티스성 대동맥판장애",35,NA,NA
2021,"서울","순환기내과",8,"I47","발작성 빈맥",26,NA,NA
2021,"서울","순환기내과",9,"I49","기타 심장부정맥",24,NA,NA
2021,"서울","순환기내과",10,"I44","방실차단 및 좌각차단",23,NA,NA
2021,"서울","순환기내과",11,"I26","폐색전증",15,NA,NA
2021,"서울","순환기내과",12,"I42","심근병증",11,NA,NA
2021,"서울","순환기내과",12,"Z45","이식장치의 조정 및 관리를 위하여 보건서비스와 접하고 있는 사람",11,NA,NA
2021,"서울","순환기내과",14,"I31","심장막의 기타 질환",7,NA,NA
2021,"서울","순환기내과",14,"R00","심장박동의 이상",7,NA,NA
2021,"서울","순환기내과",16,"J18","상세불명 병원체의 폐렴",6,NA,NA
2021,"서울","순환기내과",17,"R55","실신 및 허탈",5,NA,NA
2021,"서울","순환기내과",18,"I30","급성 심장막염",3,NA,NA
2021,"서울","순환기내과",18,"E85","아밀로이드증",3,NA,NA
2021,"서울","순환기내과",18,"T82","심장 및 혈관 인공삽입장치, 삽입물 및 이식편의 합병증",3,NA,NA
2021,"서울","순환기내과",18,"E11","2형 당뇨병",3,NA,NA
2021,"서울","순환기내과",18,"I33","급성 및 아급성 심내막염",3,NA,NA
2021,"서울","순환기내과",18,"R07","목구멍 및 가슴의 통증",3,NA,NA
2021,"서울","신경과",1,"Z04","기타 이유의 검사 및 관찰",241,NA,NA
2021,"서울","신경과",2,"I63","뇌경색증",208,NA,NA
2021,"서울","신경과",3,"G20","파킨슨병",25,NA,NA
2021,"서울","신경과",4,"R42","어지럼증 및 어지럼",19,NA,NA
2021,"서울","신경과",5,"G45","일과성 뇌허혈발작 및 관련 증후군",16,NA,NA
2021,"서울","신경과",6,"R51","두통",15,NA,NA
2021,"서울","신경과",7,"G91","수두증",11,NA,NA
2021,"서울","신경과",8,"G40","뇌전증",8,NA,NA
2021,"서울","신경과",9,"G30","알츠하이머병",7,NA,NA
2021,"서울","신경과",9,"H49","마비성 사시",7,NA,NA
2021,"서울","신경과",9,"G23","기저핵의 기타 퇴행성 질환",7,NA,NA
2021,"서울","신경과",12,"Z02","행정목적을 위한 검사",6,NA,NA
2021,"서울","신경과",12,"R56","달리 분류되지 않은 경련",6,NA,NA
2021,"서울","신경과",14,"E11","2형 당뇨병",5,NA,NA
2021,"서울","신경과",14,"I67","기타 뇌혈관질환",5,NA,NA
2021,"서울","신경과",14,"F03","상세불명의 치매",5,NA,NA
2021,"서울","신경과",17,"R55","실신 및 허탈",4,NA,NA
2021,"서울","신경과",17,"G25","기타 추체외로 및 운동 장애",4,NA,NA
2021,"서울","신경과",17,"I95","저혈압",4,NA,NA
2021,"서울","신경과",17,"G04","뇌염, 척수염 및 뇌척수염",4,NA,NA
2021,"서울","신경과",17,"R41","인지기능 및 자각에 관련된 기타 증상 및 징후",4,NA,NA
2021,"서울","신경외과",1,"I67","기타 뇌혈관질환",275,NA,NA
2021,"서울","신경외과",2,"I65","뇌경색증을 유발하지 않은 뇌전동맥의 폐쇄 및 협착",221,NA,NA
2021,"서울","신경외과",3,"M48","기타 척추병증",95,NA,NA
2021,"서울","신경외과",4,"S06","두개내손상",71,NA,NA
2021,"서울","신경외과",5,"I72","기타 동맥류 및 박리",27,NA,NA
2021,"서울","신경외과",6,"M51","기타 추간판장애",23,NA,NA
2021,"서울","신경외과",7,"I66","뇌경색증을 유발하지 않은 대뇌동맥의 폐쇄 및 협착",22,NA,NA
2021,"서울","신경외과",8,"I61","뇌내출혈",20,NA,NA
2021,"서울","신경외과",9,"G91","수두증",15,NA,NA
2021,"서울","신경외과",9,"M96","달리 분류되지 않은 처치후 근골격장애",15,NA,NA
2021,"서울","신경외과",9,"Z09","악성 신생물 이외의 병태에 대한 치료후 추적검사",15,NA,NA
2021,"서울","신경외과",12,"S32","요추 및 골반의 골절",12,NA,NA
2021,"서울","신경외과",13,"I62","기타 비외상성 두개내출혈",9,NA,NA
2021,"서울","신경외과",13,"I63","뇌경색증",9,NA,NA
2021,"서울","신경외과",15,"Z51","기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람",7,NA,NA
2021,"서울","신경외과",15,"M46","기타 염증성 척추병증",7,NA,NA
2021,"서울","신경외과",15,"S22","늑골, 흉골 및 흉추의 골절",7,NA,NA
2021,"서울","신경외과",18,"I60","거미막하출혈",6,NA,NA
2021,"서울","신경외과",18,"I77","동맥 및 세동맥의 기타 장애",6,NA,NA
2021,"서울","신경외과",18,"M43","기타 변형성 등병증",6,NA,NA
2021,"서울","신경외과",18,"D35","기타 및 상세불명의 내분비선의 양성 신생물",6,NA,NA
2021,"서울","신장내과",1,"N18","만성 신장병",92,NA,NA
2021,"서울","신장내과",2,"N17","급성 신부전",38,NA,NA
2021,"서울","신장내과",3,"N10","급성 세뇨관-간질신장염",13,NA,NA
2021,"서울","신장내과",4,"N28","달리 분류되지 않은 신장 및 요관의 기타 장애",10,NA,NA
2021,"서울","신장내과",5,"N39","비뇨계통의 기타 장애",7,NA,NA
2021,"서울","신장내과",6,"E11","2형 당뇨병",6,NA,NA
2021,"서울","신장내과",7,"T85","기타 내부 인공삽입장치, 삽입물 및 이식편의 합병증",5,NA,NA
2021,"서울","신장내과",8,"N04","신증후군",4,NA,NA
2021,"서울","신장내과",8,"M31","기타 괴사성 혈관병증",4,NA,NA
2021,"서울","신장내과",8,"N30","방광염",4,NA,NA
2021,"서울","신장내과",8,"Z49","투석을 포함한 치료를 위하여 보건서비스와 접하고 있는 사람",4,NA,NA
2021,"서울","신장내과",12,"J90","달리 분류되지 않은 흉막삼출액",3,NA,NA
2021,"서울","신장내과",13,"J69","고체 및 액체에 의한 폐렴",2,NA,NA
2021,"서울","신장내과",13,"K92","소화계통의 기타 질환",2,NA,NA
2021,"서울","신장내과",13,"A41","기타 패혈증",2,NA,NA
2021,"서울","신장내과",13,"N02","재발성 및 지속성 혈뇨",2,NA,NA
2021,"서울","신장내과",13,"E87","수분, 전해질 및 산-염기균형의 기타 장애",2,NA,NA
2021,"서울","신장내과",13,"N05","상세불명의 신염증후군",2,NA,NA
2021,"서울","신장내과",13,"Q61","낭성 신장병",2,NA,NA
2021,"서울","신장내과",13,"M62","근육의 기타 장애",2,NA,NA
2021,"서울","안과",1,"H25","노년백내장",1420,NA,NA
2021,"서울","안과",2,"H35","기타 망막장애",150,NA,NA
2021,"서울","안과",3,"H40","녹내장",47,NA,NA
2021,"서울","안과",4,"T85","기타 내부 인공삽입장치, 삽입물 및 이식편의 합병증",26,NA,NA
2021,"서울","안과",5,"Z48","기타 외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람",24,NA,NA
2021,"서울","안과",6,"H43","유리체의 장애",22,NA,NA
2021,"서울","안과",7,"H33","망막박리 및 망막열공",15,NA,NA
2021,"서울","안과",8,"H02","눈꺼풀의 기타 장애",14,NA,NA
2021,"서울","안과",9,"S05","눈 및 안와의 손상",5,NA,NA
2021,"서울","안과",9,"H16","각막염",5,NA,NA
2021,"서울","안과",9,"H44","안구의 장애",5,NA,NA
2021,"서울","안과",12,"H50","기타 사시",4,NA,NA
2021,"서울","안과",12,"H05","안와의 장애",4,NA,NA
2021,"서울","안과",14,"H21","홍채 및 섬모체의 기타 장애",3,NA,NA
2021,"서울","안과",14,"H00","맥립종 및 콩다래끼",3,NA,NA
2021,"서울","안과",14,"H27","수정체의 기타 장애",3,NA,NA
2021,"서울","안과",14,"H04","눈물계통의 장애",3,NA,NA
2021,"서울","안과",18,"H20","홍채섬모체염",2,NA,NA
2021,"서울","안과",18,"T81","달리 분류되지 않은 처치의 합병증",2,NA,NA
2021,"서울","안과",18,"B00","헤르페스바이러스[단순헤르페스] 감염",2,NA,NA
2021,"서울","안과",18,"Z03","의심되는 질병 및 병태를 위한 의학적 관찰 및 평가, 배제된",2,NA,NA
2021,"서울","완화의료사업실",1,"Z51","기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람",113,NA,NA
2021,"서울","완화의료사업실",2,"C34","기관지 및 폐의 악성 신생물",39,NA,NA
2021,"서울","완화의료사업실",3,"C25","췌장의 악성 신생물",9,NA,NA
2021,"서울","완화의료사업실",3,"C22","간 및 간내 담관의 악성 신생물",9,NA,NA
2021,"서울","완화의료사업실",5,"C18","결장의 악성 신생물",7,NA,NA
2021,"서울","완화의료사업실",6,"C16","위의 악성 신생물",6,NA,NA
2021,"서울","완화의료사업실",7,"C67","방광의 악성 신생물",4,NA,NA
