"월","퇴원과","퇴원결과","건수","지역","년도","진료과","주상병코드","주상병명"
"2022-02-22",NA,"치료안함","2","중앙",2022,"소화기내과",NA,NA
"2022-02-22",NA,"호전","41","중앙",2022,"소화기내과",NA,NA
"2022-02-22",NA,"48시간 전 사망","3","중앙",2022,"순환기내과",NA,NA
"2022-02-22",NA,"가망없는 퇴원","1","중앙",2022,"순환기내과",NA,NA
"2022-02-22",NA,"치료안함","10","중앙",2022,"순환기내과",NA,NA
"2022-02-22",NA,"호전","67","중앙",2022,"순환기내과",NA,NA
"2022-02-22",NA,"가망없는 퇴원","1","중앙",2022,"신경과",NA,NA
"2022-02-22",NA,"치료안함","7","중앙",2022,"신경과",NA,NA
"2022-02-22",NA,"호전","26","중앙",2022,"신경과",NA,NA
"2022-02-22",NA,"48시간 전 사망","1","중앙",2022,"신경외과",NA,NA
"2022-02-22",NA,"불변(호전안됨)","2","중앙",2022,"신경외과",NA,NA
"2022-02-22",NA,"치료안함","19","중앙",2022,"신경외과",NA,NA
"2022-02-22",NA,"호전","35","중앙",2022,"신경외과",NA,NA
"2022-02-22",NA,"48시간 전 사망","1","중앙",2022,"신장내과",NA,NA
"2022-02-22",NA,"가망없는 퇴원","1","중앙",2022,"신장내과",NA,NA
"2022-02-22",NA,"경쾌","1","중앙",2022,"신장내과",NA,NA
"2022-02-22",NA,"치료안함","2","중앙",2022,"신장내과",NA,NA
"2022-02-22",NA,"호전","18","중앙",2022,"신장내과",NA,NA
"2022-02-22",NA,"불변(호전안됨)","4","중앙",2022,"안과",NA,NA
"2022-02-22",NA,"호전","96","중앙",2022,"안과",NA,NA
"2022-02-22",NA,"경쾌","1","중앙",2022,"외과",NA,NA
"2022-02-22",NA,"불변(호전안됨)","1","중앙",2022,"외과",NA,NA
"2022-02-22",NA,"치료안함","1","중앙",2022,"외과",NA,NA
"2022-02-22",NA,"호전","79","중앙",2022,"외과",NA,NA
"2022-02-22",NA,"치료안함","1","중앙",2022,"이비인후과",NA,NA
"2022-02-22",NA,"호전","33","중앙",2022,"이비인후과",NA,NA
"2022-02-22",NA,"48시간 전 사망","1","중앙",2022,"입원전담의학과",NA,NA
"2022-02-22",NA,"호전","9","중앙",2022,"입원전담의학과",NA,NA
"2022-02-22",NA,"48시간 전 사망","1","중앙",2022,"재활의학과",NA,NA
"2022-02-22",NA,"호전","6","중앙",2022,"재활의학과",NA,NA
"2022-02-22",NA,"경쾌","2","중앙",2022,"정신건강의학과",NA,NA
"2022-02-22",NA,"호전","13","중앙",2022,"정신건강의학과",NA,NA
"2022-02-22",NA,"불변(호전안됨)","3","중앙",2022,"정형외과",NA,NA
"2022-02-22",NA,"호전","121","중앙",2022,"정형외과",NA,NA
"2022-02-22",NA,"호전","3","중앙",2022,"치과",NA,NA
"2022-02-22",NA,"호전","1","중앙",2022,"통증클리닉",NA,NA
"2022-02-22",NA,"48시간 전 사망","9","중앙",2022,"혈액종양내과",NA,NA
"2022-02-22",NA,"가망없는 퇴원","1","중앙",2022,"혈액종양내과",NA,NA
"2022-02-22",NA,"치료안함","3","중앙",2022,"혈액종양내과",NA,NA
"2022-02-22",NA,"호전","46","중앙",2022,"혈액종양내과",NA,NA
"2022-02-22",NA,"48시간 전 사망","20","중앙",2022,"호스피스완화의료센터",NA,NA
"2022-02-22",NA,"호전","1","중앙",2022,"호스피스완화의료센터",NA,NA
"2022-02-22",NA,"48시간 전 사망","7","중앙",2022,"호흡기내과",NA,NA
"2022-02-22",NA,"가망없는 퇴원","2","중앙",2022,"호흡기내과",NA,NA
"2022-02-22",NA,"치료안함","2","중앙",2022,"호흡기내과",NA,NA
"2022-02-22",NA,"호전","17","중앙",2022,"호흡기내과",NA,NA
"2022-02-22",NA,"48시간 전 사망","2","중앙",2022,"흉부외과",NA,NA
"2022-02-22",NA,"경쾌","1","중앙",2022,"흉부외과",NA,NA
"2022-02-22",NA,"불변(호전안됨)","1","중앙",2022,"흉부외과",NA,NA
"2022-02-22",NA,"치료안함","12","중앙",2022,"흉부외과",NA,NA
"2022-02-22",NA,"호전","24","중앙",2022,"흉부외과",NA,NA
"2022-03-22",NA,"48시간 전 사망","10","중앙",2022,"감염병전담의학과",NA,NA
"2022-03-22",NA,"가망없는 퇴원","2","중앙",2022,"감염병전담의학과",NA,NA
"2022-03-22",NA,"경쾌","2","중앙",2022,"감염병전담의학과",NA,NA
"2022-03-22",NA,"불변(호전안됨)","1","중앙",2022,"감염병전담의학과",NA,NA
"2022-03-22",NA,"치료안함","3","중앙",2022,"감염병전담의학과",NA,NA
"2022-03-22",NA,"호전","248","중앙",2022,"감염병전담의학과",NA,NA
"2022-03-22",NA,"호전","5","중앙",2022,"내분비내과",NA,NA
"2022-03-22",NA,"호전","1","중앙",2022,"류마티스내과",NA,NA
"2022-03-22",NA,"48시간 전 사망","2","중앙",2022,"비뇨의학과",NA,NA
"2022-03-22",NA,"가망없는 퇴원","1","중앙",2022,"비뇨의학과",NA,NA
"2022-03-22",NA,"경쾌","1","중앙",2022,"비뇨의학과",NA,NA
"2022-03-22",NA,"불변(호전안됨)","8","중앙",2022,"비뇨의학과",NA,NA
"2022-03-22",NA,"호전","63","중앙",2022,"비뇨의학과",NA,NA
"2022-03-22",NA,"치료안함","2","중앙",2022,"산부인과",NA,NA
"2022-03-22",NA,"호전","10","중앙",2022,"산부인과",NA,NA
"2022-03-22",NA,"48시간 전 사망","1","중앙",2022,"소화기내과",NA,NA
"2022-03-22",NA,"불변(호전안됨)","3","중앙",2022,"소화기내과",NA,NA
"2022-03-22",NA,"치료안함","5","중앙",2022,"소화기내과",NA,NA
"2022-03-22",NA,"호전","39","중앙",2022,"소화기내과",NA,NA
"2022-03-22",NA,"48시간 전 사망","1","중앙",2022,"순환기내과",NA,NA
"2022-03-22",NA,"경쾌","2","중앙",2022,"순환기내과",NA,NA
"2022-03-22",NA,"불변(호전안됨)","5","중앙",2022,"순환기내과",NA,NA
"2022-03-22",NA,"치료안함","4","중앙",2022,"순환기내과",NA,NA
"2022-03-22",NA,"호전","58","중앙",2022,"순환기내과",NA,NA
"2022-03-22",NA,"치료안함","25","중앙",2022,"신경과",NA,NA
"2022-03-22",NA,"호전","25","중앙",2022,"신경과",NA,NA
"2022-03-22",NA,"48시간 전 사망","2","중앙",2022,"신경외과",NA,NA
"2022-03-22",NA,"불변(호전안됨)","5","중앙",2022,"신경외과",NA,NA
"2022-03-22",NA,"치료안함","23","중앙",2022,"신경외과",NA,NA
"2022-03-22",NA,"호전","36","중앙",2022,"신경외과",NA,NA
"2022-03-22",NA,"48시간 전 사망","4","중앙",2022,"신장내과",NA,NA
"2022-03-22",NA,"가망없는 퇴원","1","중앙",2022,"신장내과",NA,NA
"2022-03-22",NA,"호전","15","중앙",2022,"신장내과",NA,NA
"2022-03-22",NA,"불변(호전안됨)","10","중앙",2022,"안과",NA,NA
"2022-03-22",NA,"호전","103","중앙",2022,"안과",NA,NA
"2022-03-22",NA,"48시간 전 사망","2","중앙",2022,"외과",NA,NA
"2022-03-22",NA,"경쾌","1","중앙",2022,"외과",NA,NA
"2022-03-22",NA,"불변(호전안됨)","9","중앙",2022,"외과",NA,NA
"2022-03-22",NA,"진단만실시","1","중앙",2022,"외과",NA,NA
"2022-03-22",NA,"치료안함","3","중앙",2022,"외과",NA,NA
"2022-03-22",NA,"호전","81","중앙",2022,"외과",NA,NA
"2022-03-22",NA,"불변(호전안됨)","2","중앙",2022,"이비인후과",NA,NA
"2022-03-22",NA,"치료안함","3","중앙",2022,"이비인후과",NA,NA
"2022-03-22",NA,"호전","50","중앙",2022,"이비인후과",NA,NA
"2022-03-22",NA,"48시간 전 사망","2","중앙",2022,"입원전담의학과",NA,NA
"2022-03-22",NA,"경쾌","1","중앙",2022,"입원전담의학과",NA,NA
"2022-03-22",NA,"치료안함","1","중앙",2022,"입원전담의학과",NA,NA
"2022-03-22",NA,"호전","5","중앙",2022,"입원전담의학과",NA,NA
"2022-03-22",NA,"48시간 전 사망","2","중앙",2022,"재활의학과",NA,NA
"2022-03-22",NA,"호전","7","중앙",2022,"재활의학과",NA,NA
"2022-03-22",NA,"경쾌","2","중앙",2022,"정신건강의학과",NA,NA
"2022-03-22",NA,"호전","17","중앙",2022,"정신건강의학과",NA,NA
"2022-03-22",NA,"48시간 전 사망","1","중앙",2022,"정형외과",NA,NA
"2022-03-22",NA,"경쾌","3","중앙",2022,"정형외과",NA,NA
"2022-03-22",NA,"불변(호전안됨)","5","중앙",2022,"정형외과",NA,NA
"2022-03-22",NA,"호전","152","중앙",2022,"정형외과",NA,NA
"2022-03-22",NA,"호전","3","중앙",2022,"치과",NA,NA
"2022-03-22",NA,"호전","1","중앙",2022,"피부과",NA,NA
"2022-03-22",NA,"48시간 전 사망","16","중앙",2022,"혈액종양내과",NA,NA
"2022-03-22",NA,"가망없는 퇴원","1","중앙",2022,"혈액종양내과",NA,NA
"2022-03-22",NA,"경쾌","1","중앙",2022,"혈액종양내과",NA,NA
"2022-03-22",NA,"치료안함","4","중앙",2022,"혈액종양내과",NA,NA
"2022-03-22",NA,"호전","32","중앙",2022,"혈액종양내과",NA,NA
"2022-03-22",NA,"48시간 전 사망","9","중앙",2022,"호스피스완화의료센터",NA,NA
"2022-03-22",NA,"가망없는 퇴원","1","중앙",2022,"호스피스완화의료센터",NA,NA
"2022-03-22",NA,"48시간 전 사망","3","중앙",2022,"호흡기내과",NA,NA
"2022-03-22",NA,"가망없는 퇴원","1","중앙",2022,"호흡기내과",NA,NA
"2022-03-22",NA,"치료안함","2","중앙",2022,"호흡기내과",NA,NA
"2022-03-22",NA,"호전","27","중앙",2022,"호흡기내과",NA,NA
"2022-03-22",NA,"48시간 전 사망","1","중앙",2022,"흉부외과",NA,NA
"2022-03-22",NA,"경쾌","1","중앙",2022,"흉부외과",NA,NA
"2022-03-22",NA,"불변(호전안됨)","2","중앙",2022,"흉부외과",NA,NA
"2022-03-22",NA,"치료안함","9","중앙",2022,"흉부외과",NA,NA
"2022-03-22",NA,"호전","30","중앙",2022,"흉부외과",NA,NA
"2022-04-22",NA,"호전","2","중앙",2022,"감염내과",NA,NA
"2022-04-22",NA,"48시간 전 사망","2","중앙",2022,"감염병전담의학과",NA,NA
"2022-04-22",NA,"경쾌","2","중앙",2022,"감염병전담의학과",NA,NA
"2022-04-22",NA,"호전","114","중앙",2022,"감염병전담의학과",NA,NA
"2022-04-22",NA,"호전","4","중앙",2022,"내분비내과",NA,NA
"2022-04-22",NA,"호전","2","중앙",2022,"류마티스내과",NA,NA
"2022-04-22",NA,"48시간 전 사망","3","중앙",2022,"비뇨의학과",NA,NA
"2022-04-22",NA,"경쾌","2","중앙",2022,"비뇨의학과",NA,NA
"2022-04-22",NA,"불변(호전안됨)","2","중앙",2022,"비뇨의학과",NA,NA
"2022-04-22",NA,"치료안함","1","중앙",2022,"비뇨의학과",NA,NA
"2022-04-22",NA,"호전","80","중앙",2022,"비뇨의학과",NA,NA
"2022-04-22",NA,"경쾌","1","중앙",2022,"산부인과",NA,NA
"2022-04-22",NA,"불변(호전안됨)","2","중앙",2022,"산부인과",NA,NA
"2022-04-22",NA,"치료안함","2","중앙",2022,"산부인과",NA,NA
"2022-04-22",NA,"호전","14","중앙",2022,"산부인과",NA,NA
"2022-04-22",NA,"호전","1","중앙",2022,"성형외과",NA,NA
"2022-04-22",NA,"48시간 전 사망","2","중앙",2022,"소화기내과",NA,NA
"2022-04-22",NA,"호전","56","중앙",2022,"소화기내과",NA,NA
"2022-04-22",NA,"48시간 전 사망","2","중앙",2022,"순환기내과",NA,NA
"2022-04-22",NA,"가망없는 퇴원","1","중앙",2022,"순환기내과",NA,NA
"2022-04-22",NA,"경쾌","1","중앙",2022,"순환기내과",NA,NA
"2022-04-22",NA,"불변(호전안됨)","2","중앙",2022,"순환기내과",NA,NA
"2022-04-22",NA,"진단만실시","1","중앙",2022,"순환기내과",NA,NA
"2022-04-22",NA,"치료안함","5","중앙",2022,"순환기내과",NA,NA
"2022-04-22",NA,"호전","94","중앙",2022,"순환기내과",NA,NA
"2022-04-22",NA,"치료안함","19","중앙",2022,"신경과",NA,NA
"2022-04-22",NA,"호전","31","중앙",2022,"신경과",NA,NA
"2022-04-22",NA,"48시간 전 사망","3","중앙",2022,"신경외과",NA,NA
"2022-04-22",NA,"불변(호전안됨)","1","중앙",2022,"신경외과",NA,NA
"2022-04-22",NA,"치료안함","44","중앙",2022,"신경외과",NA,NA
"2022-04-22",NA,"호전","40","중앙",2022,"신경외과",NA,NA
"2022-04-22",NA,"48시간 전 사망","2","중앙",2022,"신장내과",NA,NA
"2022-04-22",NA,"치료안함","1","중앙",2022,"신장내과",NA,NA
"2022-04-22",NA,"호전","28","중앙",2022,"신장내과",NA,NA
"2022-04-22",NA,"불변(호전안됨)","3","중앙",2022,"안과",NA,NA
"2022-04-22",NA,"호전","127","중앙",2022,"안과",NA,NA
"2022-04-22",NA,"48시간 전 사망","1","중앙",2022,"외과",NA,NA
"2022-04-22",NA,"경쾌","3","중앙",2022,"외과",NA,NA
"2022-04-22",NA,"불변(호전안됨)","4","중앙",2022,"외과",NA,NA
"2022-04-22",NA,"치료안함","5","중앙",2022,"외과",NA,NA
"2022-04-22",NA,"호전","101","중앙",2022,"외과",NA,NA
"2022-04-22",NA,"불변(호전안됨)","1","중앙",2022,"이비인후과",NA,NA
"2022-04-22",NA,"치료안함","1","중앙",2022,"이비인후과",NA,NA
"2022-04-22",NA,"호전","41","중앙",2022,"이비인후과",NA,NA
"2022-04-22",NA,"가망없는 퇴원","1","중앙",2022,"입원전담의학과",NA,NA
"2022-04-22",NA,"호전","8","중앙",2022,"입원전담의학과",NA,NA
"2022-04-22",NA,"경쾌","1","중앙",2022,"재활의학과",NA,NA
"2022-04-22",NA,"호전","6","중앙",2022,"재활의학과",NA,NA
"2022-04-22",NA,"호전","12","중앙",2022,"정신건강의학과",NA,NA
"2022-04-22",NA,"48시간 전 사망","1","중앙",2022,"정형외과",NA,NA
"2022-04-22",NA,"불변(호전안됨)","4","중앙",2022,"정형외과",NA,NA
"2022-04-22",NA,"치료안함","2","중앙",2022,"정형외과",NA,NA
"2022-04-22",NA,"호전","100","중앙",2022,"정형외과",NA,NA
"2022-04-22",NA,"호전","3","중앙",2022,"치과",NA,NA
"2022-04-22",NA,"호전","3","중앙",2022,"통증클리닉",NA,NA
"2022-04-22",NA,"호전","2","중앙",2022,"피부과",NA,NA
"2022-04-22",NA,"48시간 전 사망","12","중앙",2022,"혈액종양내과",NA,NA
"2022-04-22",NA,"진단만실시","1","중앙",2022,"혈액종양내과",NA,NA
"2022-04-22",NA,"치료안함","10","중앙",2022,"혈액종양내과",NA,NA
"2022-04-22",NA,"호전","57","중앙",2022,"혈액종양내과",NA,NA
"2022-04-22",NA,"48시간 전 사망","20","중앙",2022,"호스피스완화의료센터",NA,NA
"2022-04-22",NA,"가망없는 퇴원","1","중앙",2022,"호스피스완화의료센터",NA,NA
"2022-04-22",NA,"경쾌","1","중앙",2022,"호스피스완화의료센터",NA,NA
"2022-04-22",NA,"48시간 전 사망","7","중앙",2022,"호흡기내과",NA,NA
"2022-04-22",NA,"가망없는 퇴원","1","중앙",2022,"호흡기내과",NA,NA
"2022-04-22",NA,"치료안함","5","중앙",2022,"호흡기내과",NA,NA
"2022-04-22",NA,"호전","26","중앙",2022,"호흡기내과",NA,NA
"2022-04-22",NA,"48시간 전 사망","3","중앙",2022,"흉부외과",NA,NA
"2022-04-22",NA,"치료안함","6","중앙",2022,"흉부외과",NA,NA
"2022-04-22",NA,"호전","35","중앙",2022,"흉부외과",NA,NA
"2022-05-22",NA,"호전","1","중앙",2022,"가정의학과",NA,NA
"2022-05-22",NA,"48시간 전 사망","1","중앙",2022,"감염내과",NA,NA
"2022-05-22",NA,"호전","5","중앙",2022,"감염내과",NA,NA
"2022-05-22",NA,"48시간 전 사망","1","중앙",2022,"감염병전담의학과",NA,NA
"2022-05-22",NA,"가망없는 퇴원","1","중앙",2022,"감염병전담의학과",NA,NA
"2022-05-22",NA,"호전","2","중앙",2022,"감염병전담의학과",NA,NA
"2022-05-22",NA,"호전","6","중앙",2022,"내분비내과",NA,NA
"2022-05-22",NA,"호전","2","중앙",2022,"류마티스내과",NA,NA
"2022-05-22",NA,"불변(호전안됨)","1","중앙",2022,"비뇨의학과",NA,NA
"2022-05-22",NA,"치료안함","3","중앙",2022,"비뇨의학과",NA,NA
"2022-05-22",NA,"호전","68","중앙",2022,"비뇨의학과",NA,NA
"2022-05-22",NA,"치료안함","2","중앙",2022,"산부인과",NA,NA
"2022-05-22",NA,"호전","20","중앙",2022,"산부인과",NA,NA
"2022-05-22",NA,"48시간 전 사망","2","중앙",2022,"소화기내과",NA,NA
"2022-05-22",NA,"가망없는 퇴원","1","중앙",2022,"소화기내과",NA,NA
"2022-05-22",NA,"불변(호전안됨)","1","중앙",2022,"소화기내과",NA,NA
"2022-05-22",NA,"치료안함","1","중앙",2022,"소화기내과",NA,NA
"2022-05-22",NA,"호전","48","중앙",2022,"소화기내과",NA,NA
"2022-05-22",NA,"48시간 전 사망","6","중앙",2022,"순환기내과",NA,NA
"2022-05-22",NA,"가망없는 퇴원","1","중앙",2022,"순환기내과",NA,NA
"2022-05-22",NA,"경쾌","2","중앙",2022,"순환기내과",NA,NA
"2022-05-22",NA,"치료안함","13","중앙",2022,"순환기내과",NA,NA
"2022-05-22",NA,"호전","88","중앙",2022,"순환기내과",NA,NA
"2022-05-22",NA,"48시간 전 사망","3","중앙",2022,"신경과",NA,NA
"2022-05-22",NA,"치료안함","44","중앙",2022,"신경과",NA,NA
"2022-05-22",NA,"호전","30","중앙",2022,"신경과",NA,NA
"2022-05-22",NA,"48시간 전 사망","1","중앙",2022,"신경외과",NA,NA
"2022-05-22",NA,"가망없는 퇴원","1","중앙",2022,"신경외과",NA,NA
"2022-05-22",NA,"불변(호전안됨)","1","중앙",2022,"신경외과",NA,NA
"2022-05-22",NA,"치료안함","28","중앙",2022,"신경외과",NA,NA
"2022-05-22",NA,"호전","58","중앙",2022,"신경외과",NA,NA
"2022-05-22",NA,"48시간 전 사망","5","중앙",2022,"신장내과",NA,NA
"2022-05-22",NA,"가망없는 퇴원","1","중앙",2022,"신장내과",NA,NA
"2022-05-22",NA,"불변(호전안됨)","1","중앙",2022,"신장내과",NA,NA
"2022-05-22",NA,"치료안함","3","중앙",2022,"신장내과",NA,NA
"2022-05-22",NA,"호전","26","중앙",2022,"신장내과",NA,NA
"2022-05-22",NA,"불변(호전안됨)","7","중앙",2022,"안과",NA,NA
"2022-05-22",NA,"호전","99","중앙",2022,"안과",NA,NA
"2022-05-22",NA,"불변(호전안됨)","2","중앙",2022,"외과",NA,NA
"2022-05-22",NA,"치료안함","6","중앙",2022,"외과",NA,NA
"2022-05-22",NA,"호전","109","중앙",2022,"외과",NA,NA
"2022-05-22",NA,"불변(호전안됨)","4","중앙",2022,"이비인후과",NA,NA
"2022-05-22",NA,"치료안함","1","중앙",2022,"이비인후과",NA,NA
"2022-05-22",NA,"호전","44","중앙",2022,"이비인후과",NA,NA
"2022-05-22",NA,"가망없는 퇴원","2","중앙",2022,"입원전담의학과",NA,NA
"2022-05-22",NA,"경쾌","1","중앙",2022,"입원전담의학과",NA,NA
"2022-05-22",NA,"호전","23","중앙",2022,"입원전담의학과",NA,NA
"2022-05-22",NA,"호전","6","중앙",2022,"재활의학과",NA,NA
"2022-05-22",NA,"호전","9","중앙",2022,"정신건강의학과",NA,NA
"2022-05-22",NA,"경쾌","1","중앙",2022,"정형외과",NA,NA
"2022-05-22",NA,"불변(호전안됨)","9","중앙",2022,"정형외과",NA,NA
"2022-05-22",NA,"호전","123","중앙",2022,"정형외과",NA,NA
"2022-05-22",NA,"호전","3","중앙",2022,"치과",NA,NA
"2022-05-22",NA,"호전","1","중앙",2022,"통증클리닉",NA,NA
"2022-05-22",NA,"호전","1","중앙",2022,"피부과",NA,NA
"2022-05-22",NA,"48시간 전 사망","8","중앙",2022,"혈액종양내과",NA,NA
