상병코드,상병명,국비,사비,년도,지역,구분,합계
M8696,"상세불명의 골수염, 비골",1.0,0.0,2019,서울,질병,1.0
M8697,"상세불명의 골수염, 발목 및 발",2.0,0.0,2019,서울,질병,2.0
M8698,"상세불명의 골수염, 기타 부분",0.0,1.0,2019,서울,질병,1.0
M8699,"상세불명의 골수염, 상세불명 부분",3.0,0.0,2019,서울,질병,3.0
M8705,"뼈의 특발성 무균괴사, 골반 부분 및 대퇴",1.0,0.0,2019,서울,질병,1.0
M8719,"약물에 의한 골괴사, 상세불명 부분",1.0,0.0,2019,서울,질병,1.0
M8725,"이전의 외상에 의한 골괴사, 골반 부분 및 대퇴",1.0,2.0,2019,서울,질병,3.0
M8729,"이전의 외상에 의한 골괴사, 상세불명 부분",0.0,1.0,2019,서울,질병,1.0
M8735,"기타 이차성 골괴사, 골반 부분 및 대퇴",0.0,3.0,2019,서울,질병,3.0
M8738,"기타 이차성 골괴사, 기타 부분",1.0,0.0,2019,서울,질병,1.0
M8785,"기타 골괴사, 골반 부분 및 대퇴",1.0,0.0,2019,서울,질병,1.0
M8795,"상세불명의 골괴사, 골반 부분 및 대퇴",16.0,19.0,2019,서울,질병,35.0
M8796,"상세불명의 골괴사, 아래다리",3.0,0.0,2019,서울,질병,3.0
M8799,"상세불명의 골괴사, 상세불명 부분",0.0,1.0,2019,서울,질병,1.0
M8900,"복합부위통증증후군 I형, 여러 부위",3.0,0.0,2019,서울,질병,3.0
M8901,"복합부위통증증후군 I형, 어깨부분",1.0,0.0,2019,서울,질병,1.0
M8903,"복합부위통증증후군 I형, 아래팔",1.0,0.0,2019,서울,질병,1.0
M8904,"복합부위통증증후군 I형, 손",3.0,0.0,2019,서울,질병,3.0
M8906,"복합부위통증증후군 I형, 아래다리",6.0,1.0,2019,서울,질병,7.0
M8907,"복합부위통증증후군 I형, 발목 및 발",1.0,0.0,2019,서울,질병,1.0
M8908,"복합부위통증증후군 I형, 기타 부분",5.0,0.0,2019,서울,질병,5.0
M8909,"복합부위통증증후군 I형, 상세불명 부분",9.0,3.0,2019,서울,질병,12.0
M8919,"골단정지, 상세불명 부분",1.0,0.0,2019,서울,질병,1.0
M8948,"기타 비대성 골관절병증, 기타 부분",0.0,1.0,2019,서울,질병,1.0
M8988,"뼈의 기타 명시된 장애, 기타 부분",3.0,0.0,2019,서울,질병,3.0
M9072,"신생물질환에서의 뼈의 골절(C00-D48†), 위팔",2.0,1.0,2019,서울,질병,3.0
M9073,"신생물질환에서의 뼈의 골절(C00-D48†), 아래팔",1.0,0.0,2019,서울,질병,1.0
M9075,"신생물질환에서의 뼈의 골절(C00-D48†), 골반 부분 및 대퇴",1.0,1.0,2019,서울,질병,2.0
M9076,"신생물질환에서의 뼈의 골절(C00-D48†), 아래다리",1.0,0.0,2019,서울,질병,1.0
M9078,"신생물질환에서의 뼈의 골절(C00-D48†), 기타 부분",2.0,0.0,2019,서울,질병,2.0
M9079,"신생물질환에서의 뼈의 골절(C00-D48†), 상세불명 부분",2.0,0.0,2019,서울,질병,2.0
M927,중족의 연소성 골연골증,1.0,0.0,2019,서울,질병,1.0
M938,기타 명시된 골연골병증,2.0,0.0,2019,서울,질병,2.0
M9496,"연골의 상세불명 장애, 아래다리",1.0,1.0,2019,서울,질병,2.0
M961,달리 분류되지 않은 척추후궁절제후증후군,122.0,38.0,2019,서울,질병,160.0
M963,척추후궁절제후 척주후만증,0.0,1.0,2019,서울,질병,1.0
M966,"정형외과적 삽입물, 인공관절 또는 골판의 삽입에 따른 뼈의 골절",3.0,9.0,2019,서울,질병,12.0
M968,기타 처치후 근골격장애,0.0,1.0,2019,서울,질병,1.0
M9953,"신경관의 추간판협착, 요추부위",1.0,0.0,2019,서울,질병,1.0
M9973,"추간공의 결합조직 및 원반 협착, 요추부위",4.0,0.0,2019,서울,질병,4.0
N000,소사구체이상을 동반한 급성 신염증후군,0.0,1.0,2019,서울,질병,1.0
N028,기타 재발성 및 지속성 혈뇨,9.0,2.0,2019,서울,질병,11.0
N029,상세불명의 재발성 및 지속성 혈뇨,1.0,0.0,2019,서울,질병,1.0
N030,소사구체이상을 동반한 만성 신염증후군,1.0,0.0,2019,서울,질병,1.0
N032,미만성 막성 사구체신염을 동반한 만성 신염증후군,0.0,1.0,2019,서울,질병,1.0
N039,상세불명의 만성 신염증후군,1.0,0.0,2019,서울,질병,1.0
N048,기타 신증후군,1.0,0.0,2019,서울,질병,1.0
N049,상세불명의 신증후군,2.0,4.0,2019,서울,질병,6.0
N050,소사구체이상을 동반한 상세불명의 신염증후군,1.0,0.0,2019,서울,질병,1.0
N053,미만성 메산지음 증식성 사구체신염을 동반한 상세불명의 신염증후군,1.0,0.0,2019,서울,질병,1.0
N057,미만성 반월형 사구체신염 동반한 상세불명의 신염증후군,0.0,1.0,2019,서울,질병,1.0
N058,기타 상세불명의 신염증후군,0.0,1.0,2019,서울,질병,1.0
N059,상세불명의 상세불명의 신염증후군,0.0,2.0,2019,서울,질병,2.0
N083,당뇨병에서의 사구체장애(4단위 2-에 해당되는 E10-E14†),552.0,221.0,2019,서울,질병,773.0
N085,전신결합조직장애에서의 사구체장애,4.0,0.0,2019,서울,질병,4.0
N10,급성 세뇨관-간질신장염,34.0,44.0,2019,서울,질병,78.0
N110,비폐색성 역류-연관 만성 신우신염,0.0,2.0,2019,서울,질병,2.0
N111,만성 폐색성 신우신염,2.0,1.0,2019,서울,질병,3.0
N119,상세불명의 만성 세뇨관-간질신장염,5.0,4.0,2019,서울,질병,9.0
N12,급성 또는 만성으로 명시되지 않은 세뇨관-간질신장염,2.0,1.0,2019,서울,질병,3.0
N131,달리 분류되지 않은 요관협착을 동반한 수신증,11.0,4.0,2019,서울,질병,15.0
N132,신장 및 요관의 결석성 폐색을 동반한 수신증,13.0,5.0,2019,서울,질병,18.0
N1330,방광요관접합부 폐색을 동반한 수신증,1.0,1.0,2019,서울,질병,2.0
N1331,방광의 결석성 폐색을 동반한 수신증,1.0,0.0,2019,서울,질병,1.0
N1338,기타 및 상세불명의 수신증,18.0,24.0,2019,서울,질병,42.0
N134,수뇨관(水尿管),0.0,1.0,2019,서울,질병,1.0
N135,수신증을 동반하지 않은 요관의 꼬임 및 협착,3.0,1.0,2019,서울,질병,4.0
N136,농신증,3.0,0.0,2019,서울,질병,3.0
N138,기타 폐색성 및 역류성 요로병증,1.0,2.0,2019,서울,질병,3.0
N139,상세불명의 폐색성 및 역류성 요로병증,1.0,0.0,2019,서울,질병,1.0
N140,진통제신장병증,0.0,2.0,2019,서울,질병,2.0
N141,"기타 약물, 약제 및 생물학적 물질로 인한 신장병증",3.0,1.0,2019,서울,질병,4.0
N151,신장 및 신장주위 농양,4.0,4.0,2019,서울,질병,8.0
N159,상세불명의 신세뇨관-간질질환,1.0,0.0,2019,서울,질병,1.0
N170,세뇨관괴사를 동반한 급성 신부전,0.0,1.0,2019,서울,질병,1.0
N178,기타 급성 신부전,13.0,12.0,2019,서울,질병,25.0
N179,상세불명의 급성 신부전,221.0,190.0,2019,서울,질병,411.0
N181,만성 신장병(1기),1.0,0.0,2019,서울,질병,1.0
N182,만성 신장병(2기),12.0,6.0,2019,서울,질병,18.0
N183,만성 신장병(3기),84.0,45.0,2019,서울,질병,129.0
N184,만성 신장병(4기),60.0,44.0,2019,서울,질병,104.0
N185,만성 신장병(5기),418.0,179.0,2019,서울,질병,597.0
N189,상세불명의 만성 신장병,441.0,250.0,2019,서울,질병,691.0
N19,상세불명의 신부전,3.0,2.0,2019,서울,질병,5.0
N200,신장의 결석,27.0,14.0,2019,서울,질병,41.0
N201,요관의 결석,33.0,21.0,2019,서울,질병,54.0
N202,요관결석을 동반한 신장결석,7.0,8.0,2019,서울,질병,15.0
N210,방광의 결석,22.0,18.0,2019,서울,질병,40.0
N211,요도결석,1.0,2.0,2019,서울,질병,3.0
N258,세뇨관기능손상으로 인한 기타 장애,1.0,1.0,2019,서울,질병,2.0
N280,신장의 허혈 및 경색증,4.0,3.0,2019,서울,질병,7.0
N281,후천성 신장의 낭,38.0,24.0,2019,서울,질병,62.0
N2885,낭성 요관염,2.0,0.0,2019,서울,질병,2.0
N2888,신장 및 요관의 기타 명시된 장애,7.0,4.0,2019,서울,질병,11.0
N289,신장 및 요관의 상세불명 장애,2.0,5.0,2019,서울,질병,7.0
N298,달리 분류된 기타 질환에서의 신장 및 요관의 기타 장애,1.0,0.0,2019,서울,질병,1.0
N300,급성 방광염,1.0,1.0,2019,서울,질병,2.0
N301,간질성 방광염(만성),0.0,1.0,2019,서울,질병,1.0
N302,기타 만성 방광염,16.0,12.0,2019,서울,질병,28.0
N304,방사선방광염,3.0,1.0,2019,서울,질병,4.0
N308,기타 방광염,3.0,2.0,2019,서울,질병,5.0
N309,상세불명의 방광염,3.0,5.0,2019,서울,질병,8.0
N310,달리 분류되지 않은 비억제성 신경병성 방광,1.0,0.0,2019,서울,질병,1.0
N311,달리 분류되지 않은 반사성 신경병성 방광,0.0,1.0,2019,서울,질병,1.0
N312,달리 분류되지 않은 이완성 신경병성 방광,3.0,1.0,2019,서울,질병,4.0
N318,방광의 기타 신경근육기능장애,0.0,4.0,2019,서울,질병,4.0
N319,방광의 상세불명의 신경근육기능장애,29.0,10.0,2019,서울,질병,39.0
N320,방광경부폐색,2.0,2.0,2019,서울,질병,4.0
N321,방광장루,1.0,1.0,2019,서울,질병,2.0
N328,방광의 기타 명시된 장애,14.0,7.0,2019,서울,질병,21.0
N329,방광의 상세불명 장애,1.0,0.0,2019,서울,질병,1.0
N330,결핵성 방광염(A1811†),0.0,1.0,2019,서울,질병,1.0
N342,기타 요도염,0.0,1.0,2019,서울,질병,1.0
N343,상세불명의 요도증후군,2.0,2.0,2019,서울,질병,4.0
N350,외상후 요도협착,1.0,0.0,2019,서울,질병,1.0
N359,상세불명의 요도협착,27.0,16.0,2019,서울,질병,43.0
N360,요도루,1.0,0.0,2019,서울,질병,1.0
N368,요도의 기타 명시된 장애,1.0,3.0,2019,서울,질병,4.0
N369,요도의 상세불명 장애,1.0,0.0,2019,서울,질병,1.0
N370,달리 분류된 질환에서의 요도염,1.0,2.0,2019,서울,질병,3.0
N390,부위가 명시되지 않은 요로감염,258.0,229.0,2019,서울,질병,487.0
N391,상세불명의 지속성 단백뇨,0.0,1.0,2019,서울,질병,1.0
N393,스트레스요실금,0.0,24.0,2019,서울,질병,24.0
N3940,절박요실금,1.0,0.0,2019,서울,질병,1.0
N3941,혼합요실금,0.0,21.0,2019,서울,질병,21.0
N3948,기타 명시된 요실금,1.0,0.0,2019,서울,질병,1.0
N399,비뇨계통의 상세불명 장애,0.0,1.0,2019,서울,질병,1.0
N400,합병증을 동반하지 않은 전립선증식증,559.0,392.0,2019,서울,질병,951.0
N401,요로 폐색을 동반한 전립선증식증,29.0,33.0,2019,서울,질병,62.0
N402,혈뇨를 동반한 전립선증식증,1.0,7.0,2019,서울,질병,8.0
N403,요로 폐색 및 혈뇨를 동반한 전립선증식증,3.0,2.0,2019,서울,질병,5.0
N408,기타 합병증을 동반한 전립선증식증,1.0,5.0,2019,서울,질병,6.0
N410,급성 전립선염,3.0,3.0,2019,서울,질병,6.0
N411,만성 전립선염,8.0,2.0,2019,서울,질병,10.0
N412,전립선의 농양,1.0,3.0,2019,서울,질병,4.0
N419,전립선의 상세불명의 염증성 질환,4.0,1.0,2019,서울,질병,5.0
N423,전립선의 이형성,34.0,39.0,2019,서울,질병,73.0
N428,전립선의 기타 명시된 장애,1.0,2.0,2019,서울,질병,3.0
N430,피낭성 음낭수종,1.0,2.0,2019,서울,질병,3.0
N432,기타 음낭수종,1.0,0.0,2019,서울,질병,1.0
N433,상세불명의 음낭수종,9.0,8.0,2019,서울,질병,17.0
N4500,농양을 동반한 부고환염,0.0,1.0,2019,서울,질병,1.0
N4502,농양을 동반한 부고환-고환염,1.0,0.0,2019,서울,질병,1.0
N4590,농양을 동반하지 않은 부고환염,7.0,1.0,2019,서울,질병,8.0
N4592,농양을 동반하지 않은 부고환-고환염,3.0,1.0,2019,서울,질병,4.0
N47,"과잉포피, 포경 및 감돈포경",3.0,1.0,2019,서울,질병,4.0
N481,귀두포피염,3.0,0.0,2019,서울,질병,3.0
N4828,음경의 기타 염증성 장애,0.0,1.0,2019,서울,질병,1.0
N4849,상세불명의 남성발기장애,18.0,7.0,2019,서울,질병,25.0
N488,음경의 기타 명시된 장애,0.0,1.0,2019,서울,질병,1.0
N492,음낭의 염증성 장애,4.0,2.0,2019,서울,질병,6.0
N498,기타 명시된 남성생식기관의 염증성 장애,4.0,0.0,2019,서울,질병,4.0
N5088,남성생식기관의 기타 명시된 장애,6.0,3.0,2019,서울,질병,9.0
N511,달리 분류된 질환에서의 고환 및 부고환의 장애,1.0,0.0,2019,서울,질병,1.0
N601,미만성 낭성 유방병증,0.0,1.0,2019,서울,질병,1.0
N602,유방의 섬유선증,0.0,3.0,2019,서울,질병,3.0
N603,유방의 섬유경화증,0.0,1.0,2019,서울,질병,1.0
N604,유선관확장,0.0,1.0,2019,서울,질병,1.0
N608,기타 양성 유방형성이상,1.0,2.0,2019,서울,질병,3.0
N61,유방의 염증성 장애,0.0,4.0,2019,서울,질병,4.0
N62,유방의 비대,1.0,10.0,2019,서울,질병,11.0
N63,유방의 상세불명의 덩이,0.0,4.0,2019,서울,질병,4.0
N648,유방의 기타 명시된 장애,0.0,3.0,2019,서울,질병,3.0
N700,급성 난관염 및 난소염,0.0,1.0,2019,서울,질병,1.0
N701,만성 난관염 및 난소염,0.0,3.0,2019,서울,질병,3.0
N711,자궁의 만성 염증성 질환,0.0,1.0,2019,서울,질병,1.0
N719,상세불명의 자궁의 염증성 질환,0.0,6.0,2019,서울,질병,6.0
N72,자궁경부의 염증성 질환,0.0,36.0,2019,서울,질병,36.0
N736,여성골반복막유착,0.0,3.0,2019,서울,질병,3.0
N739,상세불명의 여성골반염증질환,0.0,4.0,2019,서울,질병,4.0
N750,바르톨린선의 낭,0.0,1.0,2019,서울,질병,1.0
N760,급성 질염,0.0,5.0,2019,서울,질병,5.0
N768,질 및 외음의 기타 명시된 염증,0.0,1.0,2019,서울,질병,1.0
N771,"달리 분류된 감염성 및 기생충성 질환에서의 질염, 외음염 또는 외음질염",0.0,1.0,2019,서울,질병,1.0
N800,자궁의 자궁내막증,0.0,9.0,2019,서울,질병,9.0
N801,난소의 자궁내막증,0.0,2.0,2019,서울,질병,2.0
N806,피부흉터의 자궁내막증,0.0,1.0,2019,서울,질병,1.0
N809,상세불명의 자궁내막증,0.0,1.0,2019,서울,질병,1.0
N811,방광류,1.0,6.0,2019,서울,질병,7.0
N812,불완전자궁질탈출,0.0,8.0,2019,서울,질병,8.0
N813,완전자궁질탈출,0.0,13.0,2019,서울,질병,13.0
N816,여성직장류,0.0,5.0,2019,서울,질병,5.0
N823,대장으로 열린 질루,0.0,1.0,2019,서울,질병,1.0
N830,난소의 난포낭,0.0,4.0,2019,서울,질병,4.0
N831,황체낭,0.0,1.0,2019,서울,질병,1.0
N832,기타 및 상세불명의 난소낭,0.0,11.0,2019,서울,질병,11.0
N835,"난소, 난소경 및 난관의 염전",0.0,1.0,2019,서울,질병,1.0
N838,"난소, 난관 및 넓은인대의 기타 비염증성 장애",0.0,11.0,2019,서울,질병,11.0
N840,자궁체부의 폴립,0.0,46.0,2019,서울,질병,46.0
N841,자궁경부의 폴립,0.0,7.0,2019,서울,질병,7.0
N842,질의 폴립,0.0,1.0,2019,서울,질병,1.0
N848,여성생식관의 기타 부분의 폴립,1.0,0.0,2019,서울,질병,1.0
N850,자궁내막선증식증,0.0,25.0,2019,서울,질병,25.0
N856,자궁내유착,0.0,5.0,2019,서울,질병,5.0
N858,자궁의 기타 명시된 비염증성 장애,0.0,18.0,2019,서울,질병,18.0
N870,경도 자궁경부이형성,0.0,4.0,2019,서울,질병,4.0
N871,중등도 자궁경부이형성,0.0,4.0,2019,서울,질병,4.0
N872,달리 분류되지 않은 중증 자궁경부이형성,0.0,5.0,2019,서울,질병,5.0
N879,상세불명의 자궁경부의 이형성,0.0,1.0,2019,서울,질병,1.0
N882,자궁경부의 협착,0.0,1.0,2019,서울,질병,1.0
N906,외음의 비대,0.0,1.0,2019,서울,질병,1.0
N926,상세불명의  불규칙월경,0.0,1.0,2019,서울,질병,1.0
N938,기타 명시된 이상 자궁 및 질 출혈,0.0,3.0,2019,서울,질병,3.0
N939,상세불명의 이상 자궁 및 질 출혈,0.0,3.0,2019,서울,질병,3.0
N950,폐경후출혈,0.0,1.0,2019,서울,질병,1.0
N951,폐경 및 여성의 갱년기상태,0.0,1.0,2019,서울,질병,1.0
N952,폐경후 위축성 질염,0.0,2.0,2019,서울,질병,2.0
N990,처치후 신부전,0.0,1.0,2019,서울,질병,1.0
N991,처치후 요도협착,2.0,0.0,2019,서울,질병,2.0
N993,자궁적출후 질원개의 탈출,0.0,4.0,2019,서울,질병,4.0
N994,처치후 골반복막유착,0.0,1.0,2019,서울,질병,1.0
N998,비뇨생식계통의 기타 처치후 장애,3.0,2.0,2019,서울,질병,5.0
O109,"임신, 출산 및 산후기에 합병된 상세불명의 전에 있던 고혈압",1.0,0.0,2019,서울,질병,1.0
Q138,전안부의 기타 선천기형,0.0,1.0,2019,서울,질병,1.0
Q181,귓바퀴앞 동 및 낭,2.0,0.0,2019,서울,질병,2.0
Q2118,기타 심방중격결손,1.0,0.0,2019,서울,질병,1.0
Q230,대동맥판의 선천협착,0.0,1.0,2019,서울,질병,1.0
Q281,뇌전혈관의 기타 기형,0.0,1.0,2019,서울,질병,1.0
Q282,대뇌혈관의 동정맥기형,1.0,0.0,2019,서울,질병,1.0
Q283,대뇌혈관의 기타 기형,1.0,0.0,2019,서울,질병,1.0
Q402,위의 기타 명시된 선천기형,0.0,1.0,2019,서울,질병,1.0
Q430,메켈게실,0.0,1.0,2019,서울,질병,1.0
Q451,고리췌장,0.0,1.0,2019,서울,질병,1.0
Q453,췌장 또는 췌관의 기타 선천기형,0.0,1.0,2019,서울,질병,1.0
Q612,"다낭성 신장, 보통염색체우성",5.0,1.0,2019,서울,질병,6.0
Q613,상세불명의 다낭성 신장,3.0,4.0,2019,서울,질병,7.0
Q658,고관절의 기타 선천변형,1.0,1.0,2019,서울,질병,2.0
Q703,막으로 붙은 발가락,1.0,0.0,2019,서울,질병,1.0
Q748,사지의 기타 명시된 선천기형,0.0,1.0,2019,서울,질병,1.0
Q764,척주측만증과 관련 없는 척추의 기타 선천기형,0.0,1.0,2019,서울,질병,1.0
Q828,피부의 기타 명시된 선천기형,1.0,1.0,2019,서울,질병,2.0
Q850,신경섬유종증(비악성),1.0,0.0,2019,서울,질병,1.0
Q859,상세불명의 모반증,1.0,0.0,2019,서울,질병,1.0
Q872,주로 사지를 침범한 선천기형증후군,0.0,1.0,2019,서울,질병,1.0
Q8908,비장의 기타 명시된 선천기형,2.0,0.0,2019,서울,질병,2.0
Q8920,갑상설낭,2.0,0.0,2019,서울,질병,2.0
R000,상세불명의 빈맥,14.0,15.0,2019,서울,질병,29.0
R001,상세불명의 서맥,6.0,14.0,2019,서울,질병,20.0
R002,두근거림,2.0,0.0,2019,서울,질병,2.0
R02,달리 분류되지 않은 괴저,2.0,3.0,2019,서울,질병,5.0
R031,비특이성 낮은 혈압수치,1.0,0.0,2019,서울,질병,1.0
R040,코피,11.0,12.0,2019,서울,질병,23.0
R042,객혈,7.0,6.0,2019,서울,질병,13.0
R048,기타 기도부위의 출혈,2.0,0.0,2019,서울,질병,2.0
R05,기침,1.0,0.0,2019,서울,질병,1.0
R060,호흡곤란,14.0,17.0,2019,서울,질병,31.0
R065,입호흡,1.0,0.0,2019,서울,질병,1.0
R066,딸꾹질,6.0,0.0,2019,서울,질병,6.0
R068,기타 및 상세불명의 호흡이상,1.0,2.0,2019,서울,질병,3.0
R073,기타 흉통,2.0,1.0,2019,서울,질병,3.0
R074,상세불명의 흉통,40.0,24.0,2019,서울,질병,64.0
R090,질식,1.0,1.0,2019,서울,질병,2.0
R1012,명치통증,2.0,0.0,2019,서울,질병,2.0
R1019,상세불명의 상복부통증,1.0,0.0,2019,서울,질병,1.0
R102,골반 및 회음부 통증,0.0,1.0,2019,서울,질병,1.0
R1049,상세불명의 복통,5.0,7.0,2019,서울,질병,12.0
R111,구역,3.0,1.0,2019,서울,질병,4.0
R112,구토,1.0,2.0,2019,서울,질병,3.0
R113,구토를 동반한 구역,1.0,2.0,2019,서울,질병,3.0
R13,삼킴곤란,145.0,104.0,2019,서울,질병,249.0
R14,고창 및 연관된 병태,1.0,0.0,2019,서울,질병,1.0
R15,대변실금,4.0,2.0,2019,서울,질병,6.0
R161,달리 분류되지 않은 비장비대,0.0,1.0,2019,서울,질병,1.0
R17,상세불명의 황달,4.0,4.0,2019,서울,질병,8.0
R18,복수,41.0,50.0,2019,서울,질병,91.0
