년도,지역,분류,명칭,코드,구분,비용,최저비용,최고비용,치료재료대포함여부,약제비포함여부,특이사항,대분류,중분류,소분류
2022,대구,,"Crown, PFM, B,Mat",JP0007M,,150000,,,,,,치료재료대,,
2022,대구,,"Crown, PFG, A,Mat",JP0008M,,230000,,,,,,치료재료대,,
2022,대구,,"Crown, PFG, B,Mat",JP0009M,,230000,,,,,,치료재료대,,
2022,대구,,"Crown, collarless PFM,Mat",JP0010M,,150000,,,,,,치료재료대,,
2022,대구,,"Crown, collarless PFG,Mat",JP0011M,,260000,,,,,,치료재료대,,
2022,대구,,"Crown, all ceramic,Mat",JP0012M,,200000,,,,,,치료재료대,,
2022,대구,,"Crown, Laminate veneer,Mat",JP0013M,,180000,,,,,,치료재료대,,
2022,대구,,"Crown, Maryland, nonPrec.,Mat",JP0014M,,110000,,,,,,치료재료대,,
2022,대구,,"Crown, Maryland, Prec.,Mat",JP0015M,,140000,,,,,,치료재료대,,
2022,대구,,"Inlay, Prec. Gold simple,Mat",JP0016M,,140000,,,,,,치료재료대,,
2022,대구,,"Inlay, Prec. Gold complex,Mat",JP0017M,,140000,,,,,,치료재료대,,
2022,대구,,"Inlay, Por. or resin, simple,Mat",JP0018M,,120000,,,,,,치료재료대,,
2022,대구,,"Inlay, Por. or resin, complex,Mat",JP0019M,,120000,,,,,,치료재료대,,
2022,대구,,"Post&Core, gold simple,Mat",JP0020M,,90000,,,,,,치료재료대,,
2022,대구,,"Post&Core, gold complex,Mat",JP0021M,,120000,,,,,,치료재료대,,
2022,대구,,"Post&Core, Para,Mat",JP0022M,,50000,,,,,,치료재료대,,
2022,대구,,"Post&Core, glassfiber,Mat",JP0023M,,80000,,,,,,치료재료대,,
2022,대구,,"R.P.D., Half, nonPrec. Elect.,Mat",JP0028M,,250000,,,,,,치료재료대,,
2022,대구,,"R.P.D., Half, nonPrec.,Mat",JP0029M,,170000,,,,,,치료재료대,,
2022,대구,,"R.P.D.,nonPrec.,Mat",JP0031M,,400000,,,,,,치료재료대,,
2022,대구,,"R.P.D., electronic nonPrec.,Mat",JP0032M,,400000,,,,,,치료재료대,,
2022,대구,,"R.P.D., Temporary,Mat",JP0033M,,150000,,,,,,치료재료대,,
2022,대구,,"R.P.D., Overdenture, simple,Mat",JP0034M,,500000,,,,,,치료재료대,,
2022,대구,,"R.P.D., Overdenture, complex,Mat",JP0035M,,700000,,,,,,치료재료대,,
2022,대구,,"R.P.D., Attachment, simple,Mat",JP0036M,,400000,,,,,,치료재료대,,
2022,대구,,"R.P.D., Attachment, complex,Mat",JP0037M,,500000,,,,,,치료재료대,,
2022,대구,,"R.P.D., Telescopic, simple,Mat",JP0038M,,350000,,,,,,치료재료대,,
2022,대구,,"R.P.D., Telescopic, complex,Mat",JP0039M,,550000,,,,,,치료재료대,,
2022,대구,,"Rebase, indirect, simple,Mat",JP0040M,,50000,,,,,,치료재료대,,
2022,대구,,"Rebase, indirect, complex,Mat",JP0041M,,100000,,,,,,치료재료대,,
2022,대구,,"Flipper, complex,Mat",JP0042M,,50000,,,,,,치료재료대,,
2022,대구,,"Occlusal splint, complex,Mat",JP0043M,,200000,,,,,,치료재료대,,
2022,대구,,"F.D., Prec., base metal,Mat",JP0044M,,900000,,,,,,치료재료대,,
2022,대구,,"F.D., Mesh or base metal,Mat",JP0045M,,450000,,,,,,치료재료대,,
2022,대구,,"F.D., resin plate,Mat",JP0046M,,300000,,,,,,치료재료대,,
2022,대구,,"F.D., Immediate, mesh,Mat",JP0047M,,250000,,,,,,치료재료대,,
2022,대구,,"F.D., Immediate, resin plate,Mat",JP0048M,,200000,,,,,,치료재료대,,
2022,대구,,"F.D., Temporary,Mat",JP0049M,,100000,,,,,,치료재료대,,
2022,대구,,"Definitive obturator, metal base,Mat",JP0050M,,700000,,,,,,치료재료대,,
2022,대구,,"Interrim or immediate obturator,Mat",JP0051M,,170000,,,,,,치료재료대,,
2022,대구,,"Attachment, Magnetic,Mat",JP0052M,,140000,,,,,,치료재료대,,
2022,대구,,"Attachment, simple,Mat",JP0053M,,150000,,,,,,치료재료대,,
2022,대구,,"Attachment, medium,Mat",JP0054M,,150000,,,,,,치료재료대,,
2022,대구,,"Attachment, complex,Mat",JP0055M,,220000,,,,,,치료재료대,,
2022,대구,,"Konus Teles. crown, inner&outer,PT.G.,Mat",JP0056M,,350000,,,,,,치료재료대,,
2022,대구,,"Konus Teles. crown, inner&outer,Super G.,Mat",JP0057M,,320000,,,,,,치료재료대,,
2022,대구,,"Konus Teles. crown, inner&outer,Palladium,Mat",JP0058M,,220000,,,,,,치료재료대,,
2022,대구,,"Konus Teles. crown, inner&outer,PFM,Mat",JP0059M,,220000,,,,,,치료재료대,,
2022,대구,,"Konus Teles. crown, inner&outer,PFG,Mat",JP0060M,,330000,,,,,,치료재료대,,
2022,대구,,"Semirigid joint,Mat",JP0061M,,70000,,,,,,치료재료대,,
2022,대구,,Flexible denture,JP0062M,,300000,,,,,,치료재료대,,
2022,대구,,"Locator,Mat",JP0063M,,250000,,,,,,치료재료대,,
2022,대구,,"Orthodontics, fixed type, simp.,Mat",JP0067M,,180000,,,,,,치료재료대,,
2022,대구,,"Orthodontics, fixed type, med.,Mat",JP0068M,,300000,,,,,,치료재료대,,
2022,대구,,"Orthodontics, fixed type, comp.,Mat",JP0069M,,500000,,,,,,치료재료대,,
2022,대구,,"Implant, simple,Mat",JP0070M,,600000,,,,,,치료재료대,,
2022,대구,,"Implant, complex,Mat",JP0071M,,650000,,,,,,치료재료대,,
2022,대구,,"Implant crown, Ptgold,Mat",JP0072M,,320000,,,,,,치료재료대,,
2022,대구,,"Implant crown, Supergold,Mat",JP0073M,,300000,,,,,,치료재료대,,
2022,대구,,"Implant crown, PFG,Mat",JP0074M,,400000,,,,,,치료재료대,,
2022,대구,,"Implant crown, PFM,Mat",JP0075M,,270000,,,,,,치료재료대,,
2022,대구,,"Implant overdenture, simple,Mat",JP0076M,,700000,,,,,,치료재료대,,
2022,대구,,"Implant overdenture, complex,Mat",JP0077M,,800000,,,,,,치료재료대,,
2022,대구,,"Implant, Hybrid denture,Mat",JP0078M,,1300000,,,,,,치료재료대,,
2022,대구,,"Implant, hader bar,Mat",JP0080M,,550000,,,,,,치료재료대,,
2022,대구,,"Implant, hader bar(추가),Mat",JP0081M,,200000,,,,,,치료재료대,,
2022,대구,,"Implant, Magnetic,Mat",JP0084M,,200000,,,,,,치료재료대,,
2022,대구,,"Implant, Oring, E.R.A.,Mat",JP0085M,,220000,,,,,,치료재료대,,
2022,대구,,"Implant, MDI,Mat",JP0086M,,220000,,,,,,치료재료대,,
2022,대구,,"Implant, Tem. MDI,Mat",JP0087M,,110000,,,,,,치료재료대,,
2022,대구,,"Implant, 국산,Mat",JP0088M,,320000,,,,,,치료재료대,,
2022,대구,,"Implant, complex,Mat",JP0092M,,800000,,,,,,치료재료대,,
2022,대구,,"Implant, Hybrid denture,Titanium,Fixture 4ea,Mat",JP0096M,,650000,,,,,,치료재료대,,
2022,대구,,"Implant, Hybrid denture,Titanium,Fixture 5ea,Mat",JP0097M,,850000,,,,,,치료재료대,,
2022,대구,,"Implant, Hybrid denture,Titanium,Fixture 6ea,Mat",JP0098M,,1000000,,,,,,치료재료대,,
2022,대구,,"Implant, hader bar,Fixture 2ea,Mat",JP0099M,,550000,,,,,,치료재료대,,
2022,대구,,"Implant, hader bar,Fixture 3ea,Mat",JP0100M,,700000,,,,,,치료재료대,,
2022,대구,,"Implant, hader bar,Fixture 4ea,Mat",JP0101M,,850000,,,,,,치료재료대,,
2022,대구,,"Implant, milled bar,Gold,Fixture 3ea,Mat",JP0102M,,650000,,,,,,치료재료대,,
2022,대구,,"Implant, milled bar,Gold,Fixture 4ea,Mat",JP0103M,,850000,,,,,,치료재료대,,
2022,대구,,"Implant, milled bar,Gold,Fixture 5ea,Mat",JP0104M,,1050000,,,,,,치료재료대,,
2022,대구,,"Implant, milled bar,Gold,Fixture 6ea,Mat",JP0105M,,1250000,,,,,,치료재료대,,
2022,대구,,"Implant, milled bar,Titanium,Fixture 3ea,Mat [재료]",JP0106M,,450000,,,,,,치료재료대,,
2022,대구,,"Implant, milled bar,Titanium,Fixture 4ea,Mat",JP0107M,,600000,,,,,,치료재료대,,
2022,대구,,"Implant, milled bar,Titanium,Fixture 5ea,Mat",JP0108M,,700000,,,,,,치료재료대,,
2022,대구,,"Implant, milled bar,Titanium,Fixture 6ea,Mat",JP0109M,,800000,,,,,,치료재료대,,
2022,대구,,"Crown, Palladium,Tre",JP0003T,,190000,,,,,,행위료,,
2022,대구,,"Crown, Metal,Tre",JP0004T,,150000,,,,,,행위료,,
2022,대구,,"Atrficial gold crown for RD,Tre",JP0005T,,150000,,,,,,행위료,,
2022,대구,,"Crown, PFM, A,Tre",JP0006T,,220000,,,,,,행위료,,
2022,대구,,"Crown, PFM, B,Tre",JP0007T,,200000,,,,,,행위료,,
2022,대구,,"Crown, PFG, A,Tre",JP0008T,,290000,,,,,,행위료,,
2022,대구,,"Crown, PFG, B,Tre",JP0009T,,220000,,,,,,행위료,,
2022,대구,,"Crown, collarless PFM,Tre",JP0010T,,230000,,,,,,행위료,,
2022,대구,,"Crown, collarless PFG,Tre",JP0011T,,260000,,,,,,행위료,,
2022,대구,,"Crown, all ceramic,Tre",JP0012T,,270000,,,,,,행위료,,
2022,대구,,"Crown, Laminate veneer,Tre",JP0013T,,220000,,,,,,행위료,,
2022,대구,,"Crown, Maryland, nonPrec.,Tre",JP0014T,,180000,,,,,,행위료,,
2022,대구,,"Crown, Maryland, Prec.,Tre",JP0015T,,230000,,,,,,행위료,,
2022,대구,,"Inlay, Prec. Gold simple,Tre",JP0016T,,160000,,,,,,행위료,,
2022,대구,,"Inlay, Prec. Gold complex,Tre",JP0017T,,210000,,,,,,행위료,,
2022,대구,,"Inlay, Por. or resin, simple,Tre",JP0018T,,150000,,,,,,행위료,,
2022,대구,,"Inlay, Por. or resin, complex,Tre",JP0019T,,160000,,,,,,행위료,,
2022,대구,,"Post&Core, gold simple,Tre",JP0020T,,140000,,,,,,행위료,,
2022,대구,,"Post&Core, gold complex,Tre",JP0021T,,140000,,,,,,행위료,,
2022,대구,,"Post&Core, Para,Tre",JP0022T,,130000,,,,,,행위료,,
2022,대구,,"Post&Core, glassfiber,Tre",JP0023T,,140000,,,,,,행위료,,
2022,대구,,"R.P.D., Half, nonPrec. Elect.,Tre",JP0028T,,450000,,,,,,행위료,,
2022,대구,,"R.P.D., Half, nonPrec.,Tre",JP0029T,,430000,,,,,,행위료,,
2022,대구,,"R.P.D.,nonPrec.,Tre",JP0031T,,800000,,,,,,행위료,,
2022,대구,,"R.P.D., electronic nonPrec.,Tre",JP0032T,,1000000,,,,,,행위료,,
2022,대구,,"R.P.D., Temporary,Tre",JP0033T,,280000,,,,,,행위료,,
2022,대구,,"R.P.D., Overdenture, simple,Tre",JP0034T,,1100000,,,,,,행위료,,
2022,대구,,"R.P.D., Overdenture, complex,Tre",JP0035T,,1100000,,,,,,행위료,,
2022,대구,,"R.P.D., Attachment, simple,Tre",JP0036T,,1000000,,,,,,행위료,,
2022,대구,,"R.P.D., Attachment, complex,Tre",JP0037T,,1100000,,,,,,행위료,,
2022,대구,,"R.P.D., Telescopic, simple,Tre",JP0038T,,530000,,,,,,행위료,,
2022,대구,,"R.P.D., Telescopic, complex,Tre",JP0039T,,550000,,,,,,행위료,,
2022,대구,,"Rebase, indirect, simple,Tre",JP0040T,,140000,,,,,,행위료,,
2022,대구,,"Rebase, indirect, complex,Tre",JP0041T,,200000,,,,,,행위료,,
2022,대구,,"Flipper, complex,Tre",JP0042T,,100000,,,,,,행위료,,
2022,대구,,"Occlusal splint, complex,Tre",JP0043T,,400000,,,,,,행위료,,
2022,대구,,"F.D., Prec., base metal,Tre",JP0044T,,700000,,,,,,행위료,,
2022,대구,,"F.D., Mesh or base metal,Tre",JP0045T,,950000,,,,,,행위료,,
2022,대구,,"F.D., resin plate,Tre",JP0046T,,900000,,,,,,행위료,,
2022,대구,,"F.D., Immediate, mesh,Tre",JP0047T,,350000,,,,,,행위료,,
2022,대구,,"F.D., Immediate, resin plate,Tre",JP0048T,,300000,,,,,,행위료,,
2022,대구,,"F.D., Temporary,Tre",JP0049T,,250000,,,,,,행위료,,
2022,대구,,"Definitive obturator, metal base,Tre",JP0050T,,800000,,,,,,행위료,,
2022,대구,,"Interrim or immediate obturator,Tre",JP0051T,,230000,,,,,,행위료,,
2022,대구,,"Attachment, Magnetic,Tre",JP0052T,,200000,,,,,,행위료,,
2022,대구,,"Attachment, simple,Tre",JP0053T,,150000,,,,,,행위료,,
2022,대구,,"Attachment, medium,Tre",JP0054T,,200000,,,,,,행위료,,
2022,대구,,"Attachment, complex,Tre",JP0055T,,220000,,,,,,행위료,,
2022,대구,,"Konus Teles. crown, inner&outer,PT.G.,Tre",JP0056T,,350000,,,,,,행위료,,
2022,대구,,"Konus Teles. crown, inner&outer,Super G.,Tre",JP0057T,,280000,,,,,,행위료,,
2022,대구,,"Konus Teles. crown, inner&outer,Palladium,Tre",JP0058T,,280000,,,,,,행위료,,
2022,대구,,"Konus Teles. crown, inner&outer,PFM,Tre",JP0059T,,330000,,,,,,행위료,,
2022,대구,,"Konus Teles. crown, inner&outer,PFG,Tre",JP0060T,,320000,,,,,,행위료,,
2022,대구,,"Semirigid joint,Tre",JP0061T,,80000,,,,,,행위료,,
2022,대구,,Flexible denture,JP0062T,,600000,,,,,,행위료,,
2022,대구,,"Locator,Tre",JP0063T,,250000,,,,,,행위료,,
2022,대구,,"Orthodontics, fixed type, simp.,Tre",JP0067T,,200000,,,,,,행위료,,
2022,대구,,"Orthodontics, fixed type, med.,Tre",JP0068T,,500000,,,,,,행위료,,
2022,대구,,"Orthodontics, fixed type, comp.,Tre",JP0069T,,1000000,,,,,,행위료,,
2022,대구,,"Implant, simple,Tre",JP0070T,,750000,,,,,,행위료,,
2022,대구,,"Implant, complex,Tre",JP0071T,,800000,,,,,,행위료,,
2022,대구,,"Implant crown, Ptgold,Tre",JP0072T,,340000,,,,,,행위료,,
2022,대구,,"Implant crown, Supergold,Tre",JP0073T,,320000,,,,,,행위료,,
2022,대구,,"Implant crown, PFG,Tre",JP0074T,,400000,,,,,,행위료,,
2022,대구,,"Implant crown, PFM,Tre",JP0075T,,330000,,,,,,행위료,,
2022,대구,,"Implant overdenture, simple,Tre",JP0076T,,800000,,,,,,행위료,,
2022,대구,,"Implant overdenture, complex,Tre",JP0077T,,1000000,,,,,,행위료,,
2022,대구,,"Implant, Hybrid denture,Tre",JP0078T,,1200000,,,,,,행위료,,
2022,대구,,"Implant, hader bar,Tre",JP0080T,,600000,,,,,,행위료,,
2022,대구,,"Implant, Magnetic,Tre",JP0084T,,300000,,,,,,행위료,,
2022,대구,,"Implant, Oring, E.R.A.,Tre",JP0085T,,230000,,,,,,행위료,,
2022,대구,,"Implant, MDI,Tre",JP0086T,,240000,,,,,,행위료,,
2022,대구,,"Implant, Tem. MDI,Tre",JP0087T,,120000,,,,,,행위료,,
2022,대구,,"Implant,국산,Tre",JP0088T,,680000,,,,,,행위료,,
2022,대구,,"Implant, complex,Tre",JP0092T,,700000,,,,,,행위료,,
2022,대구,,"Implant, Hybrid denture,Titanium,Fixture 4ea,Tre",JP0096T,,850000,,,,,,행위료,,
2022,대구,,"Implant, Hybrid denture,Titanium,Fixture 5ea,Tre",JP0097T,,950000,,,,,,행위료,,
2022,대구,,"Implant, Hybrid denture,Titanium,Fixture 6ea,Tre",JP0098T,,1100000,,,,,,행위료,,
2022,대구,,"Implant, hader bar,Fixture 2ea,Tre",JP0099T,,650000,,,,,,행위료,,
2022,대구,,"Implant, hader bar,Fixture 3ea,Tre",JP0100T,,800000,,,,,,행위료,,
2022,대구,,"Implant, hader bar,Fixture 4ea,Tre",JP0101T,,950000,,,,,,행위료,,
2022,대구,,"Implant, milled bar,Gold,Fixture 3ea,Tre",JP0102T,,850000,,,,,,행위료,,
2022,대구,,"Implant, milled bar,Gold,Fixture 4ea,Tre",JP0103T,,1050000,,,,,,행위료,,
2022,대구,,"Implant, milled bar,Gold,Fixture 5ea,Tre",JP0104T,,1250000,,,,,,행위료,,
2022,대구,,"Implant, milled bar,Gold,Fixture 6ea,Tre",JP0105T,,1450000,,,,,,행위료,,
2022,대구,,"Implant, milled bar,Titanium,Fixture 3ea,Tre",JP0106T,,750000,,,,,,행위료,,
2022,대구,,"Implant, milled bar,Titanium,Fixture 4ea,Tre",JP0107T,,800000,,,,,,행위료,,
2022,대구,,"Implant, milled bar,Titanium,Fixture 5ea,Tre",JP0108T,,900000,,,,,,행위료,,
2022,대구,,"Implant, milled bar,Titanium,Fixture 6ea,Tre",JP0109T,,1000000,,,,,,행위료,,
2022,대구,,"Implant crown, Agold,Mat",JP0110M,,250000,,,,,,치료재료대,,
2022,대구,,"ERA,1ea,Mat",JP0111M,,130000,,,,,,치료재료대,,
2022,대구,,"Magnetic,1ea,Mat",JP0112M,,170000,,,,,,치료재료대,,
2022,대구,,"Locator,Mat",JP0113M,,200000,,,,,,치료재료대,,
2022,대구,,"Spark elosin,Mat",JP0114M,,60000,,,,,,치료재료대,,
2022,대구,,"CADCAM Ceramic crown,Mat",JP0116M,,250000,,,,,,치료재료대,,
2022,대구,,"CADCAM Ceramic crown,임플란트용(simple),Mat",JP0117M,,350000,,,,,,치료재료대,,
2022,대구,,"CADCAM Ceramic crown,임플란트용(complex),Tre",JP0118M,,400000,,,,,,치료재료대,,
2022,대구,,"Crown, Gold  Pt,Mat",JP0120M,,220000,,,,,,치료재료대,,
2022,대구,,"Crown, Super  Gold,Mat",JP0121M,,200000,,,,,,치료재료대,,
2022,대구,,"Implant crown, Agold,Tre",JP0110T,,320000,,,,,,행위료,,
2022,대구,,"ERA,1ea,Tre",JP0111T,,150000,,,,,,행위료,,
2022,대구,,"Magnetic,1ea,Tre",JP0112T,,180000,,,,,,행위료,,
2022,대구,,"Locator,Tre",JP0113T,,200000,,,,,,행위료,,
2022,대구,,"Spark elosin,Tre",JP0114T,,100000,,,,,,행위료,,
2022,대구,,"CADCAM Ceramic crown,Tre",JP0116T,,300000,,,,,,행위료,,
2022,대구,,"CADCAM Ceramic crown,임플란트용(simple),Tre",JP0117T,,350000,,,,,,행위료,,
2022,대구,,"CADCAM Ceramic crown,임플란트용(complex),Tre",JP0118T,,400000,,,,,,행위료,,
2022,대구,,"Crown, Gold  Pt,Tre",JP0120T,,240000,,,,,,행위료,,
2022,대구,,"Crown, Super  Gold,Tre",JP0121T,,220000,,,,,,행위료,,
2022,대구,,경피용건조 BCG 백신,MBCGP,,60000,,,,,,행위료,,
2022,대구,,수두 백신[지원],MBIKEN,,30000,,,,,,행위료,,
2022,대구,,수두 백신[지원] 스카이바리셀라주,MBIKEN24,,30000,,,,,,행위료,,
2022,대구,,독감 백신 0.25ml ,MFLU25,,25000,,,,,,행위료,,
2022,대구,,하브릭스주 성인용 백신,MHAV1,,70000,,,,,,행위료,,
2022,대구,,B형간염 백신 헤파박스 0.5ml [소아]  지원,MHBVC,,20000,,,,,,행위료,,
2022,대구,,악티브주 백신[지원],MHPIB,,30000,,,,,,행위료,,
2022,대구,,여성청소년 사람유두종바이러스(HPV) 예방접종비(백신제외),MHPV,,19420,,,,,,행위료,,
2022,대구,,소아마비 백신(폴리오) [지원],MIMOPV,,30000,,,,,,행위료,,
2022,대구,,일본뇌염 백신1ml[지원],MJBE,,30000,,,,,,행위료,,
2022,대구,,씨디제박스 주 백신[지원],MJEVAX05,,40000,,,,,,행위료,,
2022,대구,,"멘비오(수막구균 A,C,W135 & YCRM197 단백 접합백신)",MMENVEO,,130000,,,,,,행위료,,
2022,대구,,인판릭스주 백신[지원]DPT소아,MPDT05,,30000,,,,,,행위료,,
2022,대구,,인판릭스주(DTAP IPV )0.5ml콤보백신[지원],MPDTIPV,,50000,,,,,,행위료,,
2022,대구,,[소아]폐렴구균 백신  프리베나 13주[지원],MPVENAR13,,90000,,,,,,행위료,,
2022,대구,,[성인]폐렴구균백신프리베나13(면역부전환자만 지원),MPVENARA,,90000,,,,,,행위료,,
2022,대구,,노인인플루엔자접종비(백신제외),MSIVMF,,19420,,,,,,행위료,,
2022,대구,,"테트락심 백신(DPT,소아마비 혼합)[지원]",MTETRA,,50000,,,,,,행위료,,
2022,대구,,코로나백신예방접종비(백신제외),MZCOVID,,19420,,,,,,행위료,,
2022,대구,,[소아]폐렴구균 백신  프리베나 13주[지원]현물,MZPVENAR13,,19420,,,,,,행위료,,
2022,대구,,어깨가슴의지(국재래/국실리콘미용수),QA11011,,2150000,,,,,,치료재료대,,
2022,대구,,어깨가슴의지(국재래/국PVC미용수),QA11012,,951000,,,,,,치료재료대,,
2022,대구,,어깨가슴의지(독골격/국실리콘미용수),QA11014,,2755000,,,,,,치료재료대,,
2022,대구,,어깨가슴의지(독골격/국PVC미용수),QA11015,,1993000,,,,,,치료재료대,,
2022,대구,,어깨관절의지(국재래/국실리콘미용수),QA12011,,2150000,,,,,,치료재료대,,
2022,대구,,어깨관절의지(국재래/국PVC미용수),QA12012,,951000,,,,,,치료재료대,,
2022,대구,,어깨관절의지(독골격/국실리콘미용수),QA12014,,2730000,,,,,,치료재료대,,
2022,대구,,어깨관절의지(독골격/국PVC미용수),QA12015,,1975000,,,,,,치료재료대,,
2022,대구,,짧은위팔의지(국재래/국PVC미용수),QA13015,,866000,,,,,,치료재료대,,
2022,대구,,짧은위팔의지(국재래/국실리콘미용수),QA13016,,1924000,,,,,,치료재료대,,
2022,대구,,표준위팔의지(독골격/국PVC미용수),QA13021,,1662000,,,,,,치료재료대,,
2022,대구,,표준위팔의지(독골격/국실리콘미용수),QA13022,,2375000,,,,,,치료재료대,,
2022,대구,,표준위팔의지(독재래/국PVC미용수),QA13023,,1576000,,,,,,치료재료대,,
2022,대구,,표준위팔의지(독재래/국실리콘미용수),QA13024,,2284000,,,,,,치료재료대,,
2022,대구,,표준위팔의지(독재래/독기능수/미작업수),QA13025,,2583000,,,,,,치료재료대,,
2022,대구,,표준위팔의지(국재래/국PVC미용수),QA13026,,866000,,,,,,치료재료대,,
2022,대구,,표준위팔의지(국재래/국실리콘미용수),QA13027,,1924000,,,,,,치료재료대,,
2022,대구,,표준위팔의지(국재래/독기능수/미작업수),QA13028,,2260000,,,,,,치료재료대,,
2022,대구,,표준위팔의지(독골격/국실리콘미용수/실리콘),QA13030,,3101000,,,,,,치료재료대,,
