구분,지역,상병코드,age_group,count,대표진료과
입원(연인원),대구, I20 ,90이상,108,
입원(연인원),대구, Z51 ,90이상,805,
입원(연인원),대구, N18 ,90이상,92,
입원(연인원),대구, Z50 ,90이상,0,
입원(연인원),대구, S32 ,90이상,591,
입원(연인원),대구, J44 ,90이상,208,
입원(연인원),대구, M75 ,90이상,0,
입원(연인원),대구, I48 ,90이상,560,
입원(연인원),대구, S22 ,90이상,134,
입원(연인원),대구, U07 ,90이상,183,
입원(연인원),대구, I70 ,90이상,58,
입원(연인원),대구, H25 ,90이상,9,
입원(연인원),대구, R07 ,90이상,15,
입원(연인원),대구, C61 ,90이상,1,
입원(연인원),대구, Z03 ,90이상,0,
외래,대구, N40 ,90이상,1563,
외래,대구, M51 ,90이상,387,
외래,대구, E11 ,90이상,694,
외래,대구, I10 ,90이상,1022,
외래,대구, I20 ,90이상,424,
외래,대구, M48 ,90이상,745,
외래,대구, N18 ,90이상,704,
외래,대구, I63 ,90이상,758,
외래,대구, K08 ,90이상,202,
외래,대구, Z26 ,90이상,238,
외래,대구, H25 ,90이상,224,
외래,대구, M17 ,90이상,188,
외래,대구, K05 ,90이상,145,
외래,대구, F00 ,90이상,1305,
외래,대구, G62 ,90이상,7,
외래,대구, K04 ,90이상,85,
외래,대구, C61 ,90이상,303,
외래,대구, M75 ,90이상,27,
외래,대구, B35 ,90이상,116,
외래,대구, I48 ,90이상,305,
입원(연인원),대전, U07 ,90이상,311,
입원(연인원),대전, M48 ,90이상,436,
입원(연인원),대전, M17 ,90이상,88,
입원(연인원),대전, E11 ,90이상,145,
입원(연인원),대전, I69 ,90이상,9,
입원(연인원),대전, M75 ,90이상,39,
입원(연인원),대전, J18 ,90이상,619,
입원(연인원),대전, I61 ,90이상,74,
입원(연인원),대전, J98 ,90이상,472,
입원(연인원),대전, C16 ,90이상,0,
입원(연인원),대전, M51 ,90이상,23,
입원(연인원),대전, M96 ,90이상,28,
입원(연인원),대전, S32 ,90이상,487,
입원(연인원),대전, K63 ,90이상,1,
입원(연인원),대전, M54 ,90이상,50,
입원(연인원),대전, S06 ,90이상,20,
입원(연인원),대전, G82 ,90이상,0,
입원(연인원),대전, I63 ,90이상,51,
입원(연인원),대전, S72 ,90이상,309,
입원(연인원),대전, R42 ,90이상,10,
외래,대전, N40 ,90이상,1194,
외래,대전, E11 ,90이상,411,
외래,대전, I10 ,90이상,652,
외래,대전, U07 ,90이상,108,
외래,대전, M48 ,90이상,409,
외래,대전, K05 ,90이상,182,
외래,대전, M54 ,90이상,260,
외래,대전, K63 ,90이상,29,
외래,대전, K29 ,90이상,166,
외래,대전, I69 ,90이상,345,
외래,대전, E86 ,90이상,298,
외래,대전, M17 ,90이상,164,
외래,대전, Z26 ,90이상,38,
외래,대전, N18 ,90이상,473,
외래,대전, Z29 ,90이상,64,
외래,대전, F03 ,90이상,894,
외래,대전, L29 ,90이상,195,
외래,대전, M75 ,90이상,69,
외래,대전, R42 ,90이상,281,
외래,대전,J44,90이상,228,내과
입원(연인원),대전,  M48  ,90이상,390,
입원(연인원),대전,  M17  ,90이상,103,
입원(연인원),대전,  U07  ,90이상,430,
입원(연인원),대전,  E11  ,90이상,15,
입원(연인원),대전,  I69  ,90이상,31,
입원(연인원),대전,  M75  ,90이상,0,
입원(연인원),대전,  G82  ,90이상,0,
입원(연인원),대전,  N18  ,90이상,447,
입원(연인원),대전,  S06  ,90이상,251,
입원(연인원),대전,  M96  ,90이상,31,
입원(연인원),대전,  S72  ,90이상,585,
입원(연인원),대전,  J18  ,90이상,276,
입원(연인원),대전,  I63  ,90이상,148,
입원(연인원),대전,  K63  ,90이상,50,
입원(연인원),대전,  M51  ,90이상,0,
입원(연인원),대전,  M54  ,90이상,6,
입원(연인원),대전,  C16  ,90이상,167,
입원(연인원),대전,  C34  ,90이상,88,
입원(연인원),대전,  S32  ,90이상,134,
입원(연인원),대전,  K80  ,90이상,34,
외래,대전,  N40  ,90이상,1390,
외래,대전,  E11  ,90이상,465,
외래,대전,  M48  ,90이상,542,
외래,대전,  I10  ,90이상,709,
외래,대전,  K05  ,90이상,196,
외래,대전,  M54  ,90이상,210,
외래,대전,  U07  ,90이상,140,
외래,대전,  K63  ,90이상,65,
외래,대전,  E86  ,90이상,409,
외래,대전,  Z29  ,90이상,90,
외래,대전,  M17  ,90이상,226,
외래,대전,  I69  ,90이상,371,
외래,대전,  K29  ,90이상,159,
외래,대전,  N18  ,90이상,575,
외래,대전,  F03  ,90이상,708,
외래,대전,  M75  ,90이상,100,
외래,대전,  R42  ,90이상,282,
외래,대전,  I20  ,90이상,131,
외래,대전,  L29  ,90이상,135,
외래,대전, Z26 ,90이상,27,
입원(연인원),대전,M48,90이상,230,정형외과
입원(연인원),대전,M17,90이상,3,정형외과
입원(연인원),대전,M96,90이상,94,신경외과
입원(연인원),대전,M75,90이상,8,정형외과
입원(연인원),대전,E11,90이상,13,내과
입원(연인원),대전,I69,90이상,0,신경과
입원(연인원),대전,M54,90이상,0,재활의학과
입원(연인원),대전,G82,90이상,0,재활의학과
입원(연인원),대전,S72,90이상,527,정형외과
입원(연인원),대전,N18,90이상,261,내과
입원(연인원),대전,J18,90이상,456,내과
입원(연인원),대전,M51,90이상,0,재활의학과
입원(연인원),대전,S06,90이상,119,신경외과
입원(연인원),대전,K63,90이상,30,내과
입원(연인원),대전,I63,90이상,85,신경과
입원(연인원),대전,C16,90이상,299,내과
입원(연인원),대전,C34,90이상,295,내과
입원(연인원),대전,S22,90이상,146,신경외과
입원(연인원),대전,C25,90이상,95,내과
입원(연인원),대전,J98,90이상,131,내과
외래,대전,N40,90이상,1381,비뇨의학과
외래,대전,E11,90이상,354,내과
외래,대전,M48,90이상,490,정형외과
외래,대전,I10,90이상,644,내과
외래,대전,M54,90이상,195,재활의학과
외래,대전,K05,90이상,175,치과
외래,대전,E86,90이상,444,가정의학과
외래,대전,K63,90이상,49,내과
외래,대전,N18,90이상,690,내과
외래,대전,K29,90이상,149,내과
외래,대전,M17,90이상,156,정형외과
외래,대전,I69,90이상,408,신경과
외래,대전,F03,90이상,755,신경과
외래,대전,M75,90이상,68,정형외과
외래,대전,Z29,90이상,77,가정의학과
외래,대전,R42,90이상,290,신경과
외래,대전,Z26,90이상,47,내과
외래,대전,L29,90이상,158,피부과
외래,대전,J98,90이상,249,내과
외래,대전,I20,90이상,107,내과
입원(연인원),광주,I63,90이상,330,신경과
입원(연인원),광주,M48,90이상,220,정형외과
입원(연인원),광주,Z49,90이상,0,내과
입원(연인원),광주,J69,90이상,1379,내과
입원(연인원),광주,M17,90이상,28,정형외과
입원(연인원),광주,N18,90이상,66,내과
입원(연인원),광주,S72,90이상,366,정형외과
입원(연인원),광주,L89,90이상,648,외과
입원(연인원),광주,N40,90이상,94,비뇨의학과
입원(연인원),광주,M75,90이상,44,정형외과
입원(연인원),광주,J18,90이상,497,내과
입원(연인원),광주,C34,90이상,194,내과
입원(연인원),광주,C16,90이상,308,내과
입원(연인원),광주,C22,90이상,78,내과
입원(연인원),광주,C18,90이상,112,외과
입원(연인원),광주,M51,90이상,0,재활의학과
입원(연인원),광주,S32,90이상,158,신경외과
입원(연인원),광주,K80,90이상,101,내과
입원(연인원),광주,E11,90이상,0,내과
입원(연인원),광주,C61,90이상,71,비뇨의학과
외래,광주,N40,90이상,1009,비뇨의학과
외래,광주,M48,90이상,437,정형외과
외래,광주,I10,90이상,630,내과
외래,광주,E11,90이상,257,내과
외래,광주,I20,90이상,274,내과
외래,광주,E30,90이상,0,소아청소년과
외래,광주,M17,90이상,242,정형외과
외래,광주,Z26,90이상,345,내과
외래,광주,K05,90이상,231,치과
외래,광주,H25,90이상,176,안과
외래,광주,K21,90이상,139,내과
외래,광주,I63,90이상,215,신경과
외래,광주,M75,90이상,33,정형외과
외래,광주,J44,90이상,260,내과
외래,광주,Z49,90이상,11,내과
외래,광주,F00,90이상,715,신경과
외래,광주,K02,90이상,26,치과
외래,광주,B35,90이상,59,피부과
외래,광주,J30,90이상,108,이비인후과
외래,광주,J00,90이상,49,가정의학과
입원(연인원),광주, I63 ,90이상,367,
입원(연인원),광주, M48 ,90이상,168,
입원(연인원),광주, Z49 ,90이상,0,
입원(연인원),광주, M17 ,90이상,111,
입원(연인원),광주, N40 ,90이상,95,
입원(연인원),광주, C61 ,90이상,280,
입원(연인원),광주, C16 ,90이상,148,
입원(연인원),광주, U07 ,90이상,109,
입원(연인원),광주, L89 ,90이상,99,
입원(연인원),광주, G81 ,90이상,0,
입원(연인원),광주, C34 ,90이상,204,
입원(연인원),광주, C18 ,90이상,169,
입원(연인원),광주, G20 ,90이상,0,
입원(연인원),광주, J69 ,90이상,241,
입원(연인원),광주, M51 ,90이상,0,
입원(연인원),광주, K81 ,90이상,272,
입원(연인원),광주, N18 ,90이상,85,
입원(연인원),광주, S72 ,90이상,173,
입원(연인원),광주, C22 ,90이상,24,
입원(연인원),광주, C25 ,90이상,0,
외래,광주, N40 ,90이상,1226,
외래,광주, I10 ,90이상,692,
외래,광주, E11 ,90이상,299,
외래,광주, M48 ,90이상,371,
외래,광주, E30 ,90이상,0,
외래,광주, I20 ,90이상,271,
외래,광주, M17 ,90이상,351,
외래,광주, K05 ,90이상,127,
외래,광주, Z26 ,90이상,104,
외래,광주, I63 ,90이상,415,
외래,광주, K21 ,90이상,137,
외래,광주, H25 ,90이상,126,
외래,광주, F00 ,90이상,1040,
외래,광주, M51 ,90이상,76,
외래,광주, M75 ,90이상,31,
외래,광주, Z49 ,90이상,0,
외래,광주, C61 ,90이상,205,
외래,광주, R41 ,90이상,157,
외래,광주, J44 ,90이상,268,
외래,광주,R63,90이상,179,가정의학과
입원(연인원),광주, I63 ,90이상,566,
입원(연인원),광주, M48 ,90이상,137,
입원(연인원),광주, I20 ,90이상,150,
입원(연인원),광주, N40 ,90이상,77,
입원(연인원),광주, C61 ,90이상,291,
입원(연인원),광주, L89 ,90이상,63,
입원(연인원),광주, C22 ,90이상,397,
입원(연인원),광주, M51 ,90이상,0,
입원(연인원),광주, C16 ,90이상,62,
입원(연인원),광주, S72 ,90이상,333,
입원(연인원),광주, G20 ,90이상,11,
입원(연인원),광주, I61 ,90이상,5,
입원(연인원),광주, N18 ,90이상,75,
입원(연인원),광주, C34 ,90이상,72,
입원(연인원),광주, C18 ,90이상,233,
입원(연인원),광주, K80 ,90이상,259,
입원(연인원),광주, E11 ,90이상,10,
입원(연인원),광주, C25 ,90이상,24,
입원(연인원),광주, M17 ,90이상,0,
입원(연인원),광주, K81 ,90이상,195,
외래,광주, N40 ,90이상,1167,
외래,광주, I10 ,90이상,648,
외래,광주, E11 ,90이상,298,
외래,광주, E30 ,90이상,0,
외래,광주, I20 ,90이상,324,
외래,광주, M48 ,90이상,367,
외래,광주, K05 ,90이상,141,
외래,광주, M17 ,90이상,328,
외래,광주, Z26 ,90이상,100,
외래,광주, H25 ,90이상,176,
외래,광주, N18 ,90이상,161,
외래,광주, I63 ,90이상,428,
외래,광주, K21 ,90이상,121,
외래,광주, C61 ,90이상,224,
외래,광주, M75 ,90이상,54,
외래,광주, M51 ,90이상,42,
외래,광주, F00 ,90이상,1277,
외래,광주, R41 ,90이상,155,
외래,광주, J00 ,90이상,139,
외래,광주,K02,90이상,67,치과
