진료년도,진료과목,주상병코드,환자수,명세서청구건수,입내원일수,보험자부담금(선별포함),요양급여비용총액(선별포함)
2023,비뇨의학과,K73,21 ,41 ,80 ,954920 ,1624120 
2023,비뇨의학과,K74,32 ,75 ,790 ,67098580 ,82083800 
2023,비뇨의학과,K75,122 ,167 ,276 ,35346380 ,48217460 
2023,비뇨의학과,K76,101 ,138 ,163 ,16668520 ,25398290 
2023,비뇨의학과,K80,182 ,267 ,1099 ,233900570 ,308803940 
2023,비뇨의학과,K81,48 ,96 ,930 ,89977730 ,116742440 
2023,비뇨의학과,K82,27 ,37 ,53 ,17824580 ,23358110 
2023,비뇨의학과,K83,21 ,44 ,368 ,39303200 ,51646740 
2023,비뇨의학과,K85,17 ,28 ,75 ,12743190 ,17447800 
2023,비뇨의학과,K86,46 ,78 ,120 ,29775650 ,42620560 
2023,비뇨의학과,K87,2 ,6 ,6 ,169220 ,442020 
2023,비뇨의학과,K90,3 ,3 ,3 ,263140 ,440740 
2023,비뇨의학과,K91,42 ,89 ,443 ,153340760 ,178755190 
2023,비뇨의학과,K92,67 ,107 ,390 ,61388520 ,81143650 
2023,비뇨의학과,K93,2 ,3 ,3 ,572750 ,887040 
2023,비뇨의학과,L01,154 ,215 ,231 ,9738230 ,13094870 
2023,비뇨의학과,L02,2528 ,4825 ,5522 ,278721140 ,427885980 
2023,비뇨의학과,L03,1772 ,3119 ,4228 ,239366640 ,354489860 
2023,비뇨의학과,L04,74 ,114 ,129 ,8440800 ,13305540 
2023,비뇨의학과,L05,276 ,385 ,388 ,19801210 ,29779120 
2023,비뇨의학과,L08,500 ,822 ,851 ,20889810 ,36470500 
2023,비뇨의학과,L10,32 ,91 ,115 ,4874010 ,6912060 
2023,비뇨의학과,L11,6 ,8 ,8 ,85190 ,163890 
2023,비뇨의학과,L12,22 ,114 ,392 ,33262710 ,43216320 
2023,비뇨의학과,L13,32 ,57 ,56 ,873920 ,1663050 
2023,비뇨의학과,L14,2 ,2 ,16 ,2372470 ,3351740 
2023,비뇨의학과,L20,907 ,1455 ,1471 ,20960050 ,38523630 
2023,비뇨의학과,L21,2969 ,4955 ,4948 ,64830780 ,123030360 
2023,비뇨의학과,L22,30 ,34 ,33 ,460920 ,835020 
2023,비뇨의학과,L23,6908 ,10937 ,10947 ,159701480 ,290101750 
2023,비뇨의학과,L24,1317 ,2183 ,2188 ,27151290 ,51503960 
2023,비뇨의학과,L25,1254 ,1806 ,1821 ,25120750 ,44714640 
2023,비뇨의학과,L26,9 ,15 ,15 ,140120 ,234620 
2023,비뇨의학과,L27,130 ,189 ,230 ,16807600 ,22269620 
2023,비뇨의학과,L28,1316 ,2258 ,2290 ,34447760 ,60928830 
2023,비뇨의학과,L29,1629 ,2701 ,2689 ,38477450 ,72345760 
2023,비뇨의학과,L30,10780 ,17104 ,17306 ,285647290 ,522822150 
2023,비뇨의학과,L40,623 ,1293 ,1338 ,34543310 ,56538910 
2023,비뇨의학과,L41,26 ,47 ,47 ,679030 ,1325730 
2023,비뇨의학과,L42,33 ,51 ,51 ,997920 ,1909720 
2023,비뇨의학과,L43,21 ,32 ,32 ,365440 ,712340 
2023,비뇨의학과,L44,8 ,13 ,13 ,149120 ,447530 
2023,비뇨의학과,L50,9824 ,16274 ,16598 ,367165210 ,668034030 
2023,비뇨의학과,L51,40 ,64 ,75 ,4922290 ,6718590 
2023,비뇨의학과,L52,10 ,19 ,19 ,471190 ,1072980 
2023,비뇨의학과,L53,88 ,129 ,137 ,3463440 ,6103980 
2023,비뇨의학과,L55,17 ,18 ,21 ,717790 ,1159360 
2023,비뇨의학과,L56,17 ,22 ,22 ,242110 ,481810 
2023,비뇨의학과,L57,71 ,108 ,108 ,1643890 ,3187020 
2023,비뇨의학과,L59,1 ,2 ,2 ,30890 ,61590 
2023,비뇨의학과,L60,383 ,549 ,549 ,10174260 ,18009680 
2023,비뇨의학과,L62,3 ,3 ,3 ,36240 ,72340 
2023,비뇨의학과,L63,245 ,498 ,494 ,10426750 ,20266790 
2023,비뇨의학과,L64,169 ,273 ,273 ,2945450 ,5824050 
2023,비뇨의학과,L65,152 ,231 ,230 ,2324190 ,4679090 
2023,비뇨의학과,L66,102 ,168 ,168 ,2684400 ,5187270 
2023,비뇨의학과,L70,364 ,587 ,587 ,6778650 ,12968060 
2023,비뇨의학과,L71,115 ,202 ,202 ,2197840 ,4203830 
2023,비뇨의학과,L72,751 ,1416 ,1487 ,114264450 ,166766510 
2023,비뇨의학과,L73,189 ,282 ,285 ,5347220 ,9334250 
2023,비뇨의학과,L74,50 ,75 ,75 ,1033170 ,2060800 
2023,비뇨의학과,L75,9 ,13 ,13 ,107150 ,205450 
2023,비뇨의학과,L80,76 ,88 ,84 ,876400 ,1687400 
2023,비뇨의학과,L81,101 ,135 ,133 ,2027590 ,4047340 
2023,비뇨의학과,L82,137 ,182 ,179 ,2529640 ,4901660 
2023,비뇨의학과,L83,4 ,5 ,5 ,35650 ,93250 
2023,비뇨의학과,L84,578 ,999 ,1007 ,30734730 ,58291960 
2023,비뇨의학과,L85,1000 ,1623 ,1627 ,27265530 ,48275270 
2023,비뇨의학과,L86,26 ,28 ,45 ,3173300 ,4238910 
2023,비뇨의학과,L87,4 ,6 ,6 ,62120 ,120800 
2023,비뇨의학과,L88,3 ,5 ,5 ,54040 ,129840 
2023,비뇨의학과,L89,139 ,368 ,2966 ,275523310 ,360408540 
2023,비뇨의학과,L90,17 ,20 ,30 ,2216220 ,3102150 
2023,비뇨의학과,L91,140 ,238 ,238 ,5164250 ,9397860 
2023,비뇨의학과,L92,25 ,40 ,40 ,1035270 ,2055730 
2023,비뇨의학과,L93,2 ,3 ,3 ,182880 ,208580 
2023,비뇨의학과,L94,16 ,27 ,36 ,3739620 ,5449440 
2023,비뇨의학과,L95,45 ,100 ,107 ,6080070 ,10688440 
2023,비뇨의학과,L97,3 ,31 ,31 ,213220 ,360770 
2023,비뇨의학과,L98,97 ,184 ,190 ,6618850 ,11413720 
2023,비뇨의학과,L99,5 ,6 ,6 ,60470 ,107470 
2023,비뇨의학과,M00,3 ,5 ,19 ,7726900 ,9378570 
2023,비뇨의학과,M02,3 ,4 ,4 ,30860 ,63130 
2023,비뇨의학과,M05,56 ,181 ,312 ,24838930 ,29102470 
2023,비뇨의학과,M06,20 ,38 ,63 ,6531220 ,8830690 
2023,비뇨의학과,M07,2 ,4 ,4 ,176820 ,196320 
2023,비뇨의학과,M08,5 ,9 ,9 ,244780 ,322780 
2023,비뇨의학과,M09,1 ,1 ,1 ,10960 ,16860 
2023,비뇨의학과,M10,135 ,221 ,228 ,3501250 ,6140110 
2023,비뇨의학과,M11,1 ,1 ,1 ,15850 ,31650 
2023,비뇨의학과,M12,2 ,2 ,2 ,10590 ,16290 
2023,비뇨의학과,M13,46 ,94 ,659 ,41562230 ,59024740 
2023,비뇨의학과,M15,17 ,23 ,23 ,249070 ,527970 
2023,비뇨의학과,M16,5 ,6 ,51 ,1891170 ,3311190 
2023,비뇨의학과,M17,165 ,286 ,1741 ,89818430 ,133321340 
2023,비뇨의학과,M19,97 ,158 ,333 ,11164210 ,19107750 
2023,비뇨의학과,M20,3 ,5 ,4 ,390900 ,560660 
2023,비뇨의학과,M21,11 ,16 ,21 ,4705880 ,5861840 
2023,비뇨의학과,M22,6 ,6 ,6 ,54860 ,87360 
2023,비뇨의학과,M23,19 ,24 ,109 ,10419680 ,14632430 
2023,비뇨의학과,M24,15 ,25 ,95 ,7848020 ,11467950 
2023,비뇨의학과,M25,203 ,283 ,405 ,18128920 ,26612790 
2023,비뇨의학과,M30,8 ,20 ,19 ,2912220 ,3329740 
2023,비뇨의학과,M31,25 ,50 ,50 ,3825240 ,4731130 
2023,비뇨의학과,M32,62 ,196 ,211 ,27393880 ,32031940 
2023,비뇨의학과,M33,10 ,17 ,32 ,2400650 ,2769660 
2023,비뇨의학과,M34,7 ,12 ,10 ,736950 ,985450 
2023,비뇨의학과,M35,73 ,237 ,252 ,23331200 ,27381380 
2023,비뇨의학과,M40,7 ,10 ,42 ,6360170 ,8923310 
2023,비뇨의학과,M41,8 ,9 ,9 ,203230 ,286530 
2023,비뇨의학과,M43,35 ,75 ,276 ,11538350 ,18904280 
2023,비뇨의학과,M45,41 ,189 ,200 ,11841240 ,14287390 
2023,비뇨의학과,M46,20 ,29 ,203 ,34408210 ,46583990 
2023,비뇨의학과,M47,64 ,140 ,473 ,24586020 ,36408720 
2023,비뇨의학과,M48,270 ,559 ,2431 ,213850410 ,286061590 
2023,비뇨의학과,M49,5 ,26 ,368 ,26237200 ,27878280 
2023,비뇨의학과,M50,46 ,96 ,103 ,6015610 ,9642520 
2023,비뇨의학과,M51,151 ,261 ,1092 ,70783070 ,102389400 
2023,비뇨의학과,M53,2 ,2 ,2 ,14460 ,28760 
2023,비뇨의학과,M54,1014 ,1342 ,2095 ,106249340 ,176532280 
2023,비뇨의학과,M60,31 ,71 ,485 ,73026910 ,98634190 
2023,비뇨의학과,M61,3 ,8 ,8 ,308840 ,774970 
2023,비뇨의학과,M62,45 ,79 ,152 ,13165110 ,17463960 
2023,비뇨의학과,M63,1 ,2 ,6 ,1013650 ,1320220 
2023,비뇨의학과,M65,17 ,26 ,26 ,369230 ,617570 
2023,비뇨의학과,M66,2 ,10 ,10 ,96870 ,147870 
2023,비뇨의학과,M67,14 ,22 ,236 ,11595680 ,16509800 
2023,비뇨의학과,M70,7 ,14 ,14 ,138850 ,270850 
2023,비뇨의학과,M71,10 ,12 ,24 ,3363180 ,5101610 
2023,비뇨의학과,M72,43 ,87 ,289 ,69444470 ,91987480 
2023,비뇨의학과,M75,90 ,147 ,276 ,13004590 ,19479990 
2023,비뇨의학과,M76,4 ,9 ,9 ,47830 ,99030 
2023,비뇨의학과,M77,23 ,61 ,61 ,843750 ,1371950 
2023,비뇨의학과,M79,620 ,952 ,858 ,33970600 ,54273000 
2023,비뇨의학과,M80,13 ,17 ,128 ,14200840 ,17459610 
2023,비뇨의학과,M81,76 ,114 ,205 ,5317220 ,9110520 
2023,비뇨의학과,M82,3 ,10 ,9 ,254910 ,674210 
2023,비뇨의학과,M84,10 ,20 ,236 ,19779870 ,24250700 
2023,비뇨의학과,M85,4 ,8 ,8 ,280360 ,540160 
2023,비뇨의학과,M86,5 ,10 ,50 ,20890560 ,24830540 
2023,비뇨의학과,M87,4 ,5 ,4 ,344940 ,765880 
2023,비뇨의학과,M89,33 ,125 ,288 ,15146890 ,21889350 
2023,비뇨의학과,M93,3 ,8 ,87 ,3748100 ,6418570 
2023,비뇨의학과,M94,4 ,5 ,4 ,390450 ,609540 
2023,비뇨의학과,M95,1 ,1 ,1 ,30100 ,60100 
2023,비뇨의학과,M96,18 ,53 ,471 ,33736940 ,46010020 
2023,비뇨의학과,M99,12 ,16 ,72 ,6856800 ,9062730 
2023,비뇨의학과,N00,9 ,15 ,36 ,1886830 ,2429880 
2023,비뇨의학과,N01,1 ,1 ,1 ,9440 ,18740 
2023,비뇨의학과,N02,1124 ,2311 ,2548 ,175021810 ,328279260 
2023,비뇨의학과,N03,17 ,27 ,38 ,9498300 ,12400910 
2023,비뇨의학과,N04,21 ,32 ,32 ,1053450 ,2336350 
2023,비뇨의학과,N05,12 ,29 ,29 ,1265240 ,3136410 
2023,비뇨의학과,N06,45 ,64 ,64 ,1902770 ,3480790 
2023,비뇨의학과,N08,7 ,9 ,9 ,988320 ,1257120 
2023,비뇨의학과,N10,11894 ,28052 ,60221 ,10799860940 ,14831828980 
2023,비뇨의학과,N11,257 ,712 ,1007 ,161258970 ,238487250 
2023,비뇨의학과,N12,395 ,803 ,1589 ,266261850 ,374970760 
2023,비뇨의학과,N13,26944 ,74268 ,106087 ,31433600870 ,43766770180 
2023,비뇨의학과,N15,386 ,1104 ,2742 ,628468290 ,855117710 
2023,비뇨의학과,N16,13 ,28 ,42 ,11360680 ,15619610 
2023,비뇨의학과,N17,556 ,1222 ,4720 ,1363723330 ,1733572880 
2023,비뇨의학과,N18,1799 ,13593 ,15565 ,2746507290 ,3154970200 
2023,비뇨의학과,N19,369 ,756 ,1345 ,360814690 ,517002920 
2023,비뇨의학과,N20,130746 ,331861 ,414129 ,108693236140 ,162584129060 
2023,비뇨의학과,N21,5211 ,13601 ,20986 ,5474229510 ,7566190030 
2023,비뇨의학과,N22,68 ,102 ,118 ,20850330 ,31039850 
2023,비뇨의학과,N23,906 ,1315 ,1441 ,121186920 ,214500870 
2023,비뇨의학과,N25,9 ,24 ,22 ,1081270 ,2200770 
2023,비뇨의학과,N26,290 ,556 ,751 ,161479940 ,244572290 
2023,비뇨의학과,N27,47 ,76 ,76 ,3777210 ,7567050 
2023,비뇨의학과,N28,34754 ,81204 ,90718 ,10527188310 ,18485597730 
2023,비뇨의학과,N29,129 ,245 ,249 ,20273450 ,34078420 
2023,비뇨의학과,N30,76448 ,179126 ,192148 ,10171540530 ,17150199570 
2023,비뇨의학과,N31,151223 ,443539 ,451783 ,14799539120 ,28715812270 
2023,비뇨의학과,N32,50539 ,136949 ,142272 ,7687398310 ,13968568920 
2023,비뇨의학과,N33,152 ,390 ,388 ,11823990 ,23716190 
2023,비뇨의학과,N34,6078 ,11430 ,11825 ,570111980 ,1003943720 
2023,비뇨의학과,N35,3501 ,13623 ,18167 ,3065521290 ,4459789630 
2023,비뇨의학과,N36,3455 ,9192 ,11988 ,1687354550 ,2504254130 
2023,비뇨의학과,N37,314 ,651 ,655 ,28913360 ,58829340 
2023,비뇨의학과,N39,51392 ,128910 ,157958 ,17866266870 ,26638624970 
2023,비뇨의학과,N40,475654 ,1602223 ,1667723 ,84309741390 ,151078127740 
2023,비뇨의학과,N41,18124 ,46992 ,64833 ,6747731890 ,9955300250 
2023,비뇨의학과,N42,8224 ,22856 ,23909 ,1720320350 ,3114438220 
2023,비뇨의학과,N43,8156 ,22143 ,28769 ,5110334780 ,7111203620 
2023,비뇨의학과,N44,1064 ,2258 ,3230 ,1213136550 ,1471292550 
2023,비뇨의학과,N45,11875 ,27126 ,36191 ,3479617980 ,5283196840 
2023,비뇨의학과,N46,10095 ,25601 ,25923 ,1569542070 ,2890085390 
2023,비뇨의학과,N47,2694 ,4233 ,4542 ,220431890 ,338095860 
2023,비뇨의학과,N48,9293 ,18036 ,19642 ,1092012100 ,1762074500 
2023,비뇨의학과,N49,2251 ,5353 ,10024 ,2004781530 ,2744850370 
2023,비뇨의학과,N50,4823 ,10742 ,11351 ,770268650 ,1318643750 
2023,비뇨의학과,N51,896 ,1580 ,1610 ,78880170 ,152173930 
2023,비뇨의학과,N60,11 ,14 ,14 ,717200 ,1300370 
2023,비뇨의학과,N61,93 ,180 ,180 ,2578540 ,4314520 
2023,비뇨의학과,N62,42 ,69 ,69 ,2461940 ,4535720 
2023,비뇨의학과,N63,66 ,85 ,85 ,4089450 ,6967210 
2023,비뇨의학과,N64,845 ,908 ,905 ,48800200 ,81449100 
2023,비뇨의학과,N70,5 ,13 ,13 ,1315940 ,2800440 
2023,비뇨의학과,N71,6 ,26 ,84 ,12675060 ,17448830 
2023,비뇨의학과,N72,756 ,815 ,815 ,26047970 ,45060830 
2023,비뇨의학과,N73,1026 ,3216 ,3720 ,144965310 ,235043810 
2023,비뇨의학과,N74,3 ,4 ,4 ,47410 ,82210 
2023,비뇨의학과,N75,95 ,180 ,190 ,13220560 ,21354190 
2023,비뇨의학과,N76,1937 ,2797 ,2831 ,77146590 ,129078010 
2023,비뇨의학과,N77,9 ,13 ,13 ,331860 ,770340 
2023,비뇨의학과,N80,207 ,412 ,502 ,53470840 ,94549270 
2023,비뇨의학과,N81,1355 ,3931 ,5307 ,939752650 ,1406572790 
2023,비뇨의학과,N82,247 ,973 ,1947 ,511802660 ,694374190 
2023,비뇨의학과,N83,232 ,280 ,296 ,30136980 ,50912200 
2023,비뇨의학과,N84,104 ,136 ,141 ,11444200 ,18162180 
2023,비뇨의학과,N85,57 ,96 ,105 ,8047340 ,13888770 
2023,비뇨의학과,N86,649 ,990 ,990 ,42322520 ,71324800 
2023,비뇨의학과,N87,130 ,245 ,264 ,17419570 ,27300400 
2023,비뇨의학과,N88,5 ,5 ,9 ,2113080 ,2665150 
2023,비뇨의학과,N89,27 ,52 ,57 ,5545530 ,9457180 
2023,비뇨의학과,N90,21 ,34 ,47 ,4401330 ,6782580 
2023,비뇨의학과,N91,1010 ,1217 ,1217 ,58874940 ,98464800 
2023,비뇨의학과,N92,762 ,925 ,925 ,52435470 ,88193460 
2023,비뇨의학과,N93,600 ,801 ,814 ,54483790 ,91669600 
2023,비뇨의학과,N94,519 ,783 ,795 ,23842990 ,40811360 
2023,비뇨의학과,N95,1122 ,2315 ,2313 ,49536710 ,83598920 
2023,비뇨의학과,N96,2 ,2 ,2 ,15360 ,65050 
2023,비뇨의학과,N97,277 ,989 ,989 ,18514700 ,41850890 
2023,비뇨의학과,N98,1 ,1 ,1 ,15500 ,25800 
2023,비뇨의학과,N99,233 ,578 ,911 ,247229580 ,306701630 
2023,비뇨의학과,O13,1 ,1 ,1 ,38060 ,115360 
2023,비뇨의학과,O21,1 ,2 ,2 ,38180 ,67900 
2023,비뇨의학과,O23,7 ,8 ,25 ,7966910 ,9543390 
2023,비뇨의학과,O26,5 ,11 ,28 ,5797050 ,7065940 
2023,비뇨의학과,O32,1 ,3 ,3 ,305600 ,815700 
2023,비뇨의학과,O34,1 ,1 ,1 ,91770 ,164270 
2023,비뇨의학과,O35,72 ,84 ,84 ,1506280 ,2583180 
2023,비뇨의학과,O36,3 ,3 ,3 ,40890 ,57990 
2023,비뇨의학과,O43,1 ,1 ,1 ,11050 ,44920 
2023,비뇨의학과,O60,2 ,2 ,2 ,381370 ,486530 
2023,비뇨의학과,O65,3 ,3 ,25 ,6982680 ,8048670 
2023,비뇨의학과,O68,1 ,1 ,1 ,3750 ,29750 
2023,비뇨의학과,O71,6 ,8 ,24 ,14099400 ,16550720 
2023,비뇨의학과,O72,1 ,1 ,1 ,2970 ,27770 
2023,비뇨의학과,O80,2 ,3 ,3 ,103770 ,190370 
2023,비뇨의학과,O82,1 ,1 ,1 ,76620 ,79120 
2023,비뇨의학과,O90,1 ,2 ,2 ,126750 ,253350 
2023,비뇨의학과,O98,1 ,1 ,2 ,805690 ,974730 
2023,비뇨의학과,O99,7 ,11 ,34 ,11369530 ,13840140 
2023,비뇨의학과,P00,1 ,2 ,2 ,28080 ,53380 
2023,비뇨의학과,P05,1 ,1 ,1 ,28980 ,30480 
2023,비뇨의학과,P07,25 ,33 ,41 ,11500530 ,12095920 
2023,비뇨의학과,P08,1 ,1 ,1 ,5510 ,30610 
2023,비뇨의학과,P21,3 ,11 ,322 ,25309960 ,30223090 
2023,비뇨의학과,P22,20 ,33 ,33 ,1393030 ,1664460 
2023,비뇨의학과,P23,1 ,8 ,242 ,16823800 ,22371790 
2023,비뇨의학과,P24,6 ,8 ,8 ,792620 ,1159760 
2023,비뇨의학과,P27,1 ,1 ,10 ,48750 ,54160 
2023,비뇨의학과,P28,2 ,2 ,2 ,62330 ,81030 
2023,비뇨의학과,P35,1 ,1 ,1 ,77070 ,154070 
2023,비뇨의학과,P38,1 ,2 ,2 ,222550 ,278050 
2023,비뇨의학과,P39,8 ,17 ,17 ,534250 ,734250 
2023,비뇨의학과,P59,6 ,7 ,7 ,609460 ,988970 
2023,비뇨의학과,P71,1 ,2 ,2 ,58010 ,147410 
2023,비뇨의학과,P76,1 ,1 ,1 ,137880 ,172280 
2023,비뇨의학과,P78,1 ,1 ,1 ,46480 ,135570 
2023,비뇨의학과,P81,1 ,1 ,1 ,9160 ,18260 
2023,비뇨의학과,P83,1198 ,2495 ,2697 ,500779890 ,621487520 
2023,비뇨의학과,P90,1 ,1 ,1 ,296600 ,400450 
2023,비뇨의학과,P96,5 ,10 ,10 ,656110 ,787410 
2023,비뇨의학과,Q01,1 ,2 ,2 ,16670 ,65770 
2023,비뇨의학과,Q03,1 ,1 ,1 ,127670 ,159570 
2023,비뇨의학과,Q04,7 ,11 ,11 ,549030 ,598160 
2023,비뇨의학과,Q05,1265 ,2635 ,2734 ,301655610 ,358093650 
2023,비뇨의학과,Q06,174 ,295 ,312 ,41628270 ,53003180 
2023,비뇨의학과,Q07,8 ,15 ,15 ,1421950 ,1579250 
2023,비뇨의학과,Q10,2 ,3 ,3 ,48140 ,78440 
2023,비뇨의학과,Q11,3 ,19 ,316 ,21413300 ,27041600 
2023,비뇨의학과,Q13,1 ,3 ,3 ,101050 ,290190 
2023,비뇨의학과,Q15,1 ,1 ,1 ,11290 ,22490 
2023,비뇨의학과,Q18,1 ,1 ,4 ,2627820 ,3216790 
2023,비뇨의학과,Q20,5 ,8 ,23 ,10076070 ,10992510 
2023,비뇨의학과,Q21,19 ,28 ,28 ,1924720 ,2628600 
2023,비뇨의학과,Q22,1 ,1 ,1 ,55620 ,217370 
2023,비뇨의학과,Q23,7 ,21 ,20 ,1887380 ,2210060 
2023,비뇨의학과,Q24,3 ,4 ,4 ,82760 ,145960 
2023,비뇨의학과,Q25,11 ,19 ,19 ,1188800 ,1547550 
2023,비뇨의학과,Q26,1 ,1 ,1 ,23210 ,25710 
2023,비뇨의학과,Q27,50 ,105 ,194 ,122332220 ,160691980 
2023,비뇨의학과,Q28,1 ,2 ,2 ,100600 ,268600 
2023,비뇨의학과,Q32,1 ,1 ,12 ,784120 ,1051790 
2023,비뇨의학과,Q33,1 ,1 ,1 ,9000 ,17900 
2023,비뇨의학과,Q34,1 ,2 ,2 ,163540 ,319340 
2023,비뇨의학과,Q35,1 ,1 ,1 ,240320 ,502610 
2023,비뇨의학과,Q36,1 ,1 ,1 ,115390 ,144190 
2023,비뇨의학과,Q38,1 ,1 ,1 ,99470 ,284040 
2023,비뇨의학과,Q39,3 ,8 ,8 ,731960 ,812860 
2023,비뇨의학과,Q42,40 ,74 ,80 ,7386360 ,9701330 
2023,비뇨의학과,Q43,38 ,89 ,140 ,36551490 ,43245760 
2023,비뇨의학과,Q44,6 ,12 ,68 ,4185550 ,5726420 
2023,비뇨의학과,Q50,5 ,6 ,9 ,1785600 ,2553080 
2023,비뇨의학과,Q51,3 ,6 ,6 ,362850 ,860550 
2023,비뇨의학과,Q52,50 ,87 ,94 ,5628860 ,8629950 
2023,비뇨의학과,Q53,4226 ,10071 ,11482 ,3921387640 ,4578177160 
2023,비뇨의학과,Q54,2019 ,5032 ,8881 ,2851916090 ,3346057650 
2023,비뇨의학과,Q55,6876 ,11713 ,12514 ,1638580080 ,2096948630 
2023,비뇨의학과,Q56,76 ,145 ,176 ,41993020 ,49018900 
2023,비뇨의학과,Q60,258 ,408 ,426 ,33082210 ,60403540 
2023,비뇨의학과,Q61,2282 ,4833 ,5291 ,636464880 ,990237810 
2023,비뇨의학과,Q62,4887 ,9917 ,11110 ,2366621700 ,3143964620 
2023,비뇨의학과,Q63,511 ,947 ,1057 ,157050600 ,234172630 
2023,비뇨의학과,Q64,674 ,1618 ,2182 ,430982800 ,611714430 
2023,비뇨의학과,Q65,1 ,1 ,1 ,251230 ,279130 
2023,비뇨의학과,Q66,2 ,2 ,2 ,266340 ,314940 
2023,비뇨의학과,Q69,1 ,1 ,1 ,78020 ,86620 
2023,비뇨의학과,Q74,2 ,2 ,2 ,82320 ,214290 
2023,비뇨의학과,Q75,4 ,4 ,4 ,271020 ,403810 
2023,비뇨의학과,Q76,76 ,132 ,132 ,5612850 ,8530620 
2023,비뇨의학과,Q77,2 ,8 ,8 ,309190 ,343390 
2023,비뇨의학과,Q78,4 ,4 ,4 ,80840 ,187140 
2023,비뇨의학과,Q79,11 ,31 ,43 ,12914880 ,14225240 
2023,비뇨의학과,Q80,3 ,4 ,4 ,76990 ,153090 
2023,비뇨의학과,Q81,2 ,2 ,2 ,19680 ,39280 
2023,비뇨의학과,Q82,53 ,69 ,68 ,2417080 ,3826490 
2023,비뇨의학과,Q85,209 ,758 ,801 ,160084380 ,184679530 
2023,비뇨의학과,Q87,150 ,335 ,385 ,88653480 ,97782350 
2023,비뇨의학과,Q89,9 ,16 ,23 ,5414360 ,8465400 
2023,비뇨의학과,Q90,16 ,32 ,33 ,3021270 ,3803070 
2023,비뇨의학과,Q91,2 ,2 ,2 ,62180 ,65380 
2023,비뇨의학과,Q92,4 ,11 ,11 ,544920 ,604720 
2023,비뇨의학과,Q93,31 ,69 ,69 ,2755690 ,3667590 
2023,비뇨의학과,Q96,25 ,45 ,51 ,8352010 ,9615420 
2023,비뇨의학과,Q97,1 ,5 ,12 ,4953700 ,7332330 
2023,비뇨의학과,Q98,366 ,1466 ,1491 ,71305390 ,87535600 
2023,비뇨의학과,Q99,8 ,19 ,19 ,500100 ,1219500 
2023,비뇨의학과,R00,15 ,40 ,39 ,1130300 ,1809190 
2023,비뇨의학과,R02,3 ,6 ,59 ,21674870 ,28443770 
2023,비뇨의학과,R03,10 ,18 ,18 ,153330 ,376730 
2023,비뇨의학과,R04,18 ,18 ,17 ,457460 ,891140 
2023,비뇨의학과,R05,287 ,468 ,555 ,7620520 ,14373320 
2023,비뇨의학과,R06,63 ,116 ,1602 ,109458350 ,145206080 
2023,비뇨의학과,R07,102 ,140 ,158 ,19972520 ,27247270 
2023,비뇨의학과,R09,19 ,42 ,42 ,374190 ,846790 
2023,비뇨의학과,R10,13520 ,22526 ,23187 ,1645748050 ,3119920160 
2023,비뇨의학과,R11,94 ,127 ,140 ,11605940 ,16195500 
2023,비뇨의학과,R12,19 ,32 ,32 ,900500 ,1769110 
2023,비뇨의학과,R13,48 ,155 ,2813 ,190923000 ,250360200 
2023,비뇨의학과,R14,2 ,6 ,6 ,52330 ,104430 
2023,비뇨의학과,R15,9 ,17 ,17 ,436990 ,1144110 
2023,비뇨의학과,R17,6 ,6 ,6 ,317700 ,622700 
2023,비뇨의학과,R18,8 ,13 ,77 ,4214640 ,5059120 
2023,비뇨의학과,R19,251 ,496 ,552 ,53781260 ,90460320 
2023,비뇨의학과,R20,29 ,40 ,41 ,1227170 ,2390900 
2023,비뇨의학과,R21,1194 ,1505 ,1500 ,26363610 ,51640550 
2023,비뇨의학과,R22,210 ,403 ,402 ,16666600 ,34388360 
2023,비뇨의학과,R23,93 ,116 ,116 ,2923920 ,4632470 
2023,비뇨의학과,R25,23 ,31 ,96 ,6173940 ,8696050 
2023,비뇨의학과,R26,5 ,6 ,6 ,1564750 ,2205100 
2023,비뇨의학과,R27,1 ,1 ,12 ,5397490 ,8034980 
2023,비뇨의학과,R29,1 ,3 ,3 ,35000 ,73340 
2023,비뇨의학과,R30,6413 ,13144 ,13289 ,549081670 ,1081273840 
2023,비뇨의학과,R31,87770 ,222496 ,229716 ,16979868440 ,33316731140 
2023,비뇨의학과,R32,4389 ,11813 ,12228 ,864800480 ,1406279980 
2023,비뇨의학과,R33,5799 ,15939 ,17004 ,879142390 ,1575316350 
2023,비뇨의학과,R34,72 ,145 ,152 ,10239320 ,15197590 
2023,비뇨의학과,R35,20698 ,50693 ,50656 ,1596867250 ,3421106510 
2023,비뇨의학과,R36,120 ,305 ,313 ,12964820 ,28510650 
2023,비뇨의학과,R39,5945 ,12891 ,13217 ,572447660 ,1080502130 
2023,비뇨의학과,R40,10 ,32 ,576 ,44986680 ,59368290 
2023,비뇨의학과,R41,10 ,13 ,129 ,7454050 ,10238860 
2023,비뇨의학과,R42,199 ,293 ,308 ,21198340 ,30755440 
2023,비뇨의학과,R43,1 ,2 ,2 ,63230 ,126230 
2023,비뇨의학과,R44,2 ,2 ,37 ,2095200 ,2877990 
2023,비뇨의학과,R45,5 ,11 ,27 ,2742600 ,3259970 
2023,비뇨의학과,R46,19 ,32 ,32 ,914680 ,1616450 
2023,비뇨의학과,R47,2 ,2 ,0 ,662990 ,1083480 
2023,비뇨의학과,R49,1 ,1 ,1 ,10920 ,21720 
