"상병코드"," 상병명 ","국비","사비"
"Y842"," 처치 당시에는 재난에 대한 언급이 없었으나 환자의 이상반응 또는 이후 합병증의 원인이 된 방사선과적 처치 및 방사선요법 ","13","5"
"Y846"," 처치 당시에는 재난에 대한 언급이 없었으나 환자의 이상반응 또는 이후 합병증의 원인이 된 요로카테터삽입 ","6","3"
"Y848"," 처치 당시에는 재난에 대한 언급이 없었으나 환자의 이상반응 또는 이후 합병증의 원인이 된 기타 의학적 처치 ","73","39"
"Y850"," 자동차사고의 후유증 ","2",""
"Y859"," 기타 및 상세불명의 운수사고의 후유증 ","1",""
"Y86"," 기타 사고의 후유증 ","7",""
"Y95"," 병원과 관련된 상태 ","23","10"
"Z027"," 진단서의 발급 ","9","8"
"Z030"," 의심되는 결핵의 관찰 ","1",""
"Z031"," 의심되는 악성 신생물에 대한 관찰 ","29","26"
"Z032"," 의심되는 정신 및 행동 장애에 대한 관찰 ","1",""
"Z035"," 기타 의심되는 심혈관질환의 관찰 ","3","2"
"Z038"," 기타 의심되는 질환 및 병태의 관찰 ","3","4"
"Z048"," 기타 명시된 이유의 검사 및 관찰 ","243","3"
"Z080"," 악성 신생물에 대한 수술후 추적검사 ","1",""
"Z082"," 악성 신생물에 대한 화학요법후 추적검사 ","1",""
"Z087"," 악성 신생물에 대한 복합치료후 추적검사 ","2","3"
"Z090"," 기타 병태에 대한 수술후 추적검사 ","2","2"
"Z098"," 기타 병태에 대한 기타 치료후 추적검사 ","10","5"
"Z208"," 기타 전염성 질환에 접촉 및 노출 ","26","13"
"Z21"," 무증상 사람면역결핍바이러스 감염상태 ","3",""
"Z227"," 잠복결핵 ","","3"
"Z290"," 격리 ","4","2"
"Z305"," (자궁내)피임장치의 감시 ","","4"
"Z358"," 기타 고위험임신의 관리 ","","1"
"Z420"," 머리 및 목의 성형수술을 포함한 추적치료를 위하여 보건서비스와 접하고 있는 사람 ","","1"
"Z430"," 기관절개에 대한 관리를 위하여 보건서비스와 접하고 있는 사람 ","1","1"
"Z431"," 위조루에 대한 관리를 위하여 보건서비스와 접하고 있는 사람 ","3","5"
"Z432"," 회장조루에 대한 관리를 위하여 보건서비스와 접하고 있는 사람 ","6","2"
"Z433"," 결장조루에 대한 관리를 위하여 보건서비스와 접하고 있는 사람 ","2",""
"Z434"," 소화관의 기타 인공개구에 대한 관리를 위하여 보건서비스와 접하고 있는 사람 ","3",""
"Z435"," 방광조루에 대한 관리를 위하여 보건서비스와 접하고 있는 사람 ","","1"
"Z436"," 요로의 기타 인공개구에 대한 관리를 위하여 보건서비스와 접하고 있는 사람 ","8","1"
"Z448"," 기타 외부 인공삽입장치의 부착 및 조정을 위하여 보건서비스와 접하고 있는 사람 ","","2"
"Z450"," 심장장치의 조정 및 관리를 위하여 보건서비스와 접하고 있는 사람 ","6","7"
"Z452"," 혈관통로장치의 조정 및 관리를 위하여 보건서비스와 접하고 있는 사람 ","1",""
"Z458"," 기타 이식장치의 조정 및 관리를 위하여 보건서비스와 접하고 있는 사람 ","14","2"
"Z466"," 요로계 장치의 부착 및 조정을 위하여 보건서비스와 접하고 있는 사람 ","18","10"
"Z470"," 골절판 및 기타 내부고정장치의 제거를 포함한 추적치료를 위하여 보건서비스와 접하고 있는 사람 ","29","49"
"Z4788"," 기타 명시된 정형외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람 ","1",""
"Z488"," 기타 명시된 외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람 ","30","9"
"Z491"," 체외투석를 위하여 보건서비스와 접하고 있는 사람 ","10","3"
"Z492"," 기타 투석를 위하여 보건서비스와 접하고 있는 사람 ","2","3"
"Z508"," 기타 재활처치를 포함한 치료를 위하여 보건서비스와 접하고 있는 사람 ","38","25"
"Z509"," 상세불명의 재활처치를 포함한 치료를 위하여 보건서비스와 접하고 있는 사람 ","20","30"
"Z510"," 방사선요법기간를 위하여 보건서비스와 접하고 있는 사람 ","21","11"
"Z511"," 신생물에 대한 화학요법기간를 위하여 보건서비스와 접하고 있는 사람 ","393","187"
"Z514"," 달리 분류되지 않은 후속치료를 위한 예비치료를 위하여 보건서비스와 접하고 있는 사람 ","","1"
"Z515"," 완화의료를 위하여 보건서비스와 접하고 있는 사람 ","92","104"
"Z524"," 신장기증자 ","","3"
"Z530"," 금기증 때문에 수행되지 못한 처치를 위하여 보건서비스와 접하고 있는 사람 ","40","14"
"Z532"," 기타 및 상세불명의 이유로 인한 환자의 의사결정 때문에 수행되지 못한 처치를 위하여 보건서비스와 접하고 있는 사람 ","37","24"
"Z538"," 기타 이유로 실행되지 못한 처치를 위하여 보건서비스와 접하고 있는 사람 ","45","29"
"Z539"," 상세불명의 이유로 실행되지 못한 처치를 위하여 보건서비스와 접하고 있는 사람 ","2","1"
"Z850"," 소화기관의 악성 신생물의 개인력 ","887","257"
"Z851"," 기관, 기관지 및 폐의 악성 신생물의 개인력 ","196","37"
"Z852"," 기타 호흡기 및 흉곽내 기관의 악성 신생물의 개인력 ","50","13"
"Z853"," 유방의 악성 신생물의 개인력 ","1","68"
"Z854"," 생식기관의 악성 신생물의 개인력 ","528","95"
"Z855"," 요로의 악성 신생물의 개인력 ","164","38"
"Z856"," 백혈병의 개인력 ","1","1"
"Z857"," 림프, 조혈조직 및 관련 조직의 기타 악성 신생물의 개인력 ","42","10"
"Z858"," 기타 기관 또는 계통의 악성 신생물의 개인력 ","76","59"
"Z860"," 기타 신생물의 개인력 ","32","13"
"Z890"," 한쪽 손가락[엄지손가락 포함]의 후천성 결여 ","2",""
"Z894"," 발 및 발목의 후천성 결여 ","10","2"
"Z895"," 무릎을 포함한 다리의 후천성 결여 ","23","11"
"Z896"," 무릎위 다리의 후천성 결여 ","15",""
"Z900"," 머리 및 목 일부의 후천성 결여 ","36","5"
"Z901"," 유방의 후천성 결여 ","1","32"
"Z902"," 폐[일부]의 후천성 결여 ","103","22"
"Z903"," 위 일부의 후천성 결여 ","112","41"
"Z904"," 소화관의 기타 부분의 후천성 결여 ","455","151"
"Z905"," 신장의 후천성 결여 ","37","10"
"Z906"," 요로의 기타 기관의 후천성 결여 ","53","8"
"Z907"," 생식기관의 후천성 결여 ","61","108"
"Z908"," 기타 기관의 후천성 결여 ","7","10"
"Z915"," 자해의 개인력 ","1",""
"Z920"," 피임의 개인력 ","","1"
"Z921"," 항응고제의 오랜 (현존) 사용의 개인력 ","7",""
"Z930"," 기관절개상태 ","33","13"
"Z931"," 위조루상태 ","26","5"
"Z932"," 회장조루상태 ","60","23"
"Z933"," 결장조루상태 ","25","14"
"Z934"," 기타 위장관의 인공개구상태 ","1","1"
"Z935"," 방광조루상태 ","22","3"
"Z936"," 기타 요로의 인공개구상태 ","34","2"
"Z940"," 신장이식상태 ","14","12"
"Z941"," 심장이식상태 ","","2"
"Z944"," 간이식상태 ","7","9"
"Z947"," 각막이식상태 ","1",""
"Z948"," 기타 이식된 기관 및 조직 상태 ","","5"
"Z950"," 심장전자장치의 존재 ","75","53"
"Z951"," 대동맥관상동맥우회로이식편의 존재 ","284","25"
"Z952"," 인공심장판막의 존재 ","12","12"
"Z953"," 이종심장판막의 존재 ","14","6"
"Z954"," 기타 심장판막대치물의 존재 ","2","1"
"Z955"," 관상동맥혈관성형 삽입물 및 이식편의 존재 ","1221","280"
"Z958"," 기타 심장 및 혈관 삽입물 및 이식편의 존재 ","39","18"
"Z960"," 비뇨생식기삽입물의 존재 ","7",""
"Z961"," 안구내렌즈의 존재 ","315","326"
"Z9620"," 달팽이관삽입물의 존재 ","6",""
"Z9621"," 고막절개관의 존재 ","3","1"
"Z9628"," 기타 이과 및 청각학적 삽입물 ","4","1"
"Z963"," 인공후두의 존재 ","2",""
"Z9663"," 고관절삽입물의 존재 ","8","8"
"Z9664"," 무릎관절삽입물의 존재 ","23","37"
"Z9668"," 기타 및 상세불명의 정형외과적 관절삽입물의 존재 ","1","3"
"Z968"," 기타 명시된 기능적 삽입물의 존재 ","1",""
"Z970"," 의안의 존재 ","12","1"
"Z974"," 외부보청기의 존재 ","7",""
"Z975"," (자궁내)피임장치의 존재 ","","1"
"Z982"," 뇌척수액배출장치의 존재 ","8","3"
"Z988"," 기타 명시된 수술후 상태 ","109","55"
