"월","진료과","퇴원결과","주상병코드","주상병명","건수"
"2023-10","신경과","호전","R55","실신 및 허탈","1"
"2023-10","이비인후과","호전","J35","편도 및 아데노이드의 만성 질환","2"
"2023-10","외과","호전","D89","달리 분류되지 않은 면역메커니즘을 침범한 기타 장애","1"
"2023-10","안과","호전","H02","눈꺼풀의 기타 장애","2"
"2023-10","입원전담의학과","호전","U07","U07의 응급사용","2"
"2023-10","외과","호전","K85","급성 췌장염","1"
"2023-10","소화기내과","호전","K22","식도의 기타 질환","1"
"2023-10","입원전담의학과","호전","N30","방광염","1"
"2023-10","호흡기알레르기내과","호전","J90","달리 분류되지 않은 흉막삼출액","1"
"2023-10","호흡기알레르기내과","호전","J96","달리 분류되지 않은 호흡부전","1"
"2023-10","신경과","치료안함","H02","눈꺼풀의 기타 장애","1"
"2023-10","순환기내과","호전","I40","급성 심근염","1"
"2023-10","소화기내과","호전","J69","고체 및 액체에 의한 폐렴","2"
"2023-10","입원전담의학과","48시간 전 사망","J69","고체 및 액체에 의한 폐렴","1"
"2023-10","혈액종양내과","치료안함","C90","다발골수종 및 악성 형질세포신생물","1"
"2023-10","재활의학과","48시간 전 사망","G82","하반신마비 및 사지마비","1"
"2023-11","순환기내과","호전","U07","U07의 응급사용","2"
"2023-11","혈액종양내과","호전","Z51","기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람","53"
"2023-11","신경과","치료안함","Z04","기타 이유의 검사 및 관찰","30"
"2023-11","외과","호전","C20","직장의 악성 신생물","3"
"2023-11","외과","치료안함","K40","사타구니탈장","1"
"2023-11","혈액종양내과","호전","C34","기관지 및 폐의 악성 신생물","9"
"2023-11","입원전담의학과","호전","I49","기타 심장부정맥","1"
"2023-11","심장혈관흉부외과","호전","I20","협심증","3"
"2023-11","혈액종양내과","호전","C78","호흡 및 소화기관의 이차성 악성 신생물","2"
"2023-11","혈액종양내과","치료안함","C85","기타 및 상세불명 유형의 비호지킨림프종","1"
"2023-11","안과","호전","H35","기타 망막장애","16"
"2023-11","입원전담의학과","48시간 전 사망","C24","담도의 기타 및 상세불명 부분의 악성 신생물","1"
"2023-11","심장혈관흉부외과","치료안함","J98","기타 호흡장애","7"
"2023-11","이비인후과","호전","H66","화농성 및 상세불명의 중이염","1"
"2023-11","외과","호전","N64","유방의 기타 장애","2"
"2023-11","신경외과","호전","S32","요추 및 골반의 골절","6"
"2023-11","신경외과","치료안함","I72","기타 동맥류 및 박리","4"
"2023-11","비뇨의학과","호전","N48","음경의 기타 장애","3"
"2023-11","비뇨의학과","호전","N99","달리 분류되지 않은 비뇨생식계통의 처치후 장애","1"
"2023-11","신경과","호전","G45","일과성 뇌허혈발작 및 관련 증후군","5"
"2023-11","정형외과","불변(호전안됨)","M17","무릎관절증","2"
"2023-11","이비인후과","치료안함","H90","전음성 및 감각신경성 청력소실","1"
"2023-11","외과","호전","K52","기타 비감염성 위장염 및 결장염","1"
"2023-11","신경과","호전","I95","저혈압","3"
"2023-11","외과","호전","N60","양성 유방형성이상","1"
"2023-11","이비인후과","호전","J38","달리 분류되지 않은 성대 및 후두의 질환","3"
"2023-11","호스피스완화의료센터","48시간 전 사망","C16","위의 악성 신생물","1"
"2023-11","이비인후과","호전","H65","비화농성 중이염","4"
"2023-11","순환기내과","호전","N39","비뇨계통의 기타 장애","1"
"2023-11","소화기내과","호전","K80","담석증","4"
"2023-11","외과","호전","K35","급성 충수염","4"
"2023-11","감염내과","호전","U07","U07의 응급사용","1"
"2023-11","신장내과","불변(호전안됨)","R94","기능검사의 이상결과","1"
"2023-11","정형외과","호전","R52","달리 분류되지 않은 통증","1"
"2023-11","정형외과","호전","M46","기타 염증성 척추병증","2"
"2023-11","소화기내과","호전","J90","달리 분류되지 않은 흉막삼출액","1"
"2023-11","호흡기알레르기내과","호전","C34","기관지 및 폐의 악성 신생물","2"
"2023-11","신경외과","호전","I62","기타 비외상성 두개내출혈","1"
"2023-11","소화기내과","48시간 전 사망","K75","기타 염증성 간질환","1"
"2023-11","이비인후과","호전","E04","기타 비독성 고이터","1"
"2023-11","정형외과","불변(호전안됨)","S52","아래팔의 골절","1"
"2023-11","비뇨의학과","48시간 전 사망","N13","폐색성 및 역류성 요로병증","1"
"2023-11","비뇨의학과","호전","D30","비뇨기관의 양성 신생물","1"
"2023-11","순환기내과","호전","I70","죽상경화증","3"
"2023-11","호스피스완화의료센터","48시간 전 사망","C34","기관지 및 폐의 악성 신생물","2"
"2023-11","소화기내과","호전","K26","십이지장궤양","1"
"2023-11","정형외과","호전","T87","재부착 및 절단에 특이한 합병증","1"
"2023-11","입원전담의학과","진단만실시","N39","비뇨계통의 기타 장애","1"
"2023-11","외과","호전","L59","방사선에 관련된 피부 및 피하조직의 기타 장애","1"
"2023-11","신경과","치료안함","R51","두통","1"
"2023-11","정형외과","치료안함","M48","기타 척추병증","1"
"2023-11","신경과","치료안함","Z02","행정목적을 위한 검사","1"
"2023-11","신경외과","가망없는 퇴원","S06","두개내손상","1"
"2023-11","비뇨의학과","치료안함","C67","방광의 악성 신생물","1"
"2023-12","심장혈관흉부외과","치료안함","C34","기관지 및 폐의 악성 신생물","3"
"2023-12","외과","호전","C18","결장의 악성 신생물","6"
"2023-12","순환기내과","치료안함","I35","비류마티스성 대동맥판장애","1"
"2023-12","신장내과","호전","N17","급성 신부전","4"
"2023-12","안과","호전","H43","유리체의 장애","10"
"2023-12","재활의학과","호전","S72","대퇴골의 골절","5"
"2023-12","비뇨의학과","호전","N35","요도협착","1"
"2023-12","호스피스완화의료센터","48시간 전 사망","C34","기관지 및 폐의 악성 신생물","3"
"2023-12","정신건강의학과","호전","F32","우울에피소드","2"
"2023-12","입원전담의학과","48시간 전 사망","J69","고체 및 액체에 의한 폐렴","2"
"2023-12","신경외과","호전","D32","수막의 양성 신생물","1"
"2023-12","재활의학과","호전","I63","뇌경색증","2"
"2023-12","순환기내과","호전","I21","급성 심근경색증","13"
"2023-12","신장내과","호전","K74","간의 섬유증 및 경변증","1"
"2023-12","호흡기알레르기내과","호전","J96","달리 분류되지 않은 호흡부전","1"
"2023-12","신경외과","호전","S06","두개내손상","9"
"2023-12","순환기내과","치료안함","Z03","의심되는 질병 및 병태를 위한 의학적 관찰 및 평가, 배제된","1"
"2023-12","신장내과","호전","N10","급성 세뇨관-간질신장염","1"
"2023-12","호흡기알레르기내과","48시간 전 사망","J15","달리 분류되지 않은 세균성 폐렴","3"
"2023-12","신경과","치료안함","I95","저혈압","1"
"2023-12","신경외과","호전","G91","수두증","1"
"2023-12","이비인후과","호전","C77","림프절의 이차성 및 상세불명의 악성 신생물","1"
"2023-12","소화기내과","경쾌","D13","기타 및 부위불명의 소화계통의 양성 신생물","1"
"2023-12","비뇨의학과","호전","R31","상세불명의 혈뇨","1"
"2023-12","이비인후과","호전","J39","상기도의 기타 질환","2"
"2023-12","이비인후과","호전","J95","달리 분류되지 않은 처치후 호흡장애","3"
"2023-12","외과","호전","C22","간 및 간내 담관의 악성 신생물","7"
"2023-12","순환기내과","호전","I44","방실차단 및 좌각차단","9"
"2023-12","내분비내과","호전","E10","1형 당뇨병","3"
"2023-12","입원전담의학과","호전","J44","기타 만성 폐쇄성 폐질환","3"
"2023-12","정형외과","불변(호전안됨)","M17","무릎관절증","2"
"2023-12","가정의학과","호전","N20","신장 및 요관의 결석","1"
"2023-12","소화기내과","호전","K20","식도염","2"
"2023-12","신장내과","호전","N39","비뇨계통의 기타 장애","1"
"2023-12","비뇨의학과","불변(호전안됨)","D09","기타 및 상세불명 부위의 제자리암종","1"
"2023-12","호스피스완화의료센터","호전","C22","간 및 간내 담관의 악성 신생물","2"
"2023-12","정형외과","호전","M20","손가락 및 발가락의 후천변형","6"
"2023-12","비뇨의학과","호전","N20","신장 및 요관의 결석","3"
"2023-12","순환기내과","치료안함","I21","급성 심근경색증","1"
"2023-12","소화기내과","호전","K86","췌장의 기타 질환","1"
"2023-12","혈액종양내과","진단만실시","C50","유방의 악성 신생물","1"
"2023-12","혈액종양내과","호전","D70","무과립구증","1"
"2023-12","호흡기알레르기내과","치료안함","R91","폐의 진단영상검사상 이상소견","2"
"2023-12","신경과","호전","G40","뇌전증","1"
"2023-12","신경과","호전","G45","일과성 뇌허혈발작 및 관련 증후군","3"
"2023-12","입원전담의학과","48시간 전 사망","A41","기타 패혈증","1"
"2023-12","가정의학과","호전","E11","2형 당뇨병","3"
"2023-12","산부인과","호전","N39","비뇨계통의 기타 장애","1"
"2023-12","심장혈관흉부외과","호전","I35","비류마티스성 대동맥판장애","2"
"2023-12","심장혈관흉부외과","불변(호전안됨)","I71","대동맥동맥류 및 박리","1"
"2023-12","순환기내과","호전","Z03","의심되는 질병 및 병태를 위한 의학적 관찰 및 평가, 배제된","1"
"2023-12","입원전담의학과","호전","K25","위궤양","1"
"2023-12","치주과","호전","Z48","기타 외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람","2"
"2023-12","비뇨의학과","경쾌","N99","달리 분류되지 않은 비뇨생식계통의 처치후 장애","1"
"2023-12","감염내과","호전","A49","상세불명 부위의 세균감염","1"
"2023-12","순환기내과","호전","Z45","이식장치의 조정 및 관리를 위하여 보건서비스와 접하고 있는 사람","1"
"2023-12","신장내과","가망없는 퇴원","N18","만성 신장병","1"
"2023-12","비뇨의학과","호전","T83","비뇨생식기 인공삽입장치, 삽입물 및 이식편의 합병증","1"
"2023-01","혈액종양내과","호전","Z51","기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람","39"
"2023-01","심장혈관흉부외과","호전","A49","상세불명 부위의 세균감염","1"
"2023-01","호스피스완화의료센터","48시간 전 사망","Z51","기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람","13"
"2023-01","순환기내과","호전","I50","심부전","14"
"2023-01","소화기내과","호전","K57","장의 게실병","3"
"2023-01","소화기내과","호전","D13","기타 및 부위불명의 소화계통의 양성 신생물","4"
"2023-01","정형외과","호전","M17","무릎관절증","49"
"2023-01","비뇨의학과","호전","N21","하부요로의 결석","1"
"2023-01","순환기내과","호전","I20","협심증","9"
"2023-01","신경외과","치료안함","I67","기타 뇌혈관질환","8"
"2023-01","비뇨의학과","호전","N41","전립선의 염증성 질환","1"
"2023-01","외과","호전","K80","담석증","9"
"2023-01","감염내과","호전","A41","기타 패혈증","2"
"2023-01","호흡기알레르기내과","치료안함","C34","기관지 및 폐의 악성 신생물","6"
"2023-01","호흡기알레르기내과","호전","J84","기타 간질성 폐질환","4"
"2023-01","신경외과","치료안함","I72","기타 동맥류 및 박리","5"
"2023-01","심장혈관흉부외과","치료안함","I35","비류마티스성 대동맥판장애","3"
"2023-01","심장혈관흉부외과","호전","I63","뇌경색증","1"
"2023-01","외과","호전","K61","항문 및 직장부의 농양","2"
"2023-01","신경과","치료안함","R29","신경계통 및 근골격계통의 기타 증상 및 징후","1"
"2023-01","비뇨의학과","호전","N32","방광의 기타 장애","3"
"2023-01","이비인후과","호전","D14","중이 및 호흡계통의 양성 신생물","3"
"2023-01","순환기내과","치료안함","I35","비류마티스성 대동맥판장애","2"
"2023-01","이비인후과","호전","M95","근골격계통 및 결합조직의 기타 후천성 변형","2"
