년도,지역,순위,질병코드,상병명,실인원,진료과,코드그룹,국비비율
2021,대전,6,A41,기타 패혈증,0.3333333333333333,류마티스내과,A41,0.3333333333333333
2021,대전,7,E14,상세불명의 당뇨병,0.7941176470588235,류마티스내과,E14,0.7941176470588235
2021,대전,8,K80,담석증,0.41304347826086957,류마티스내과,K80,0.41304347826086957
2021,대전,9,M10,통풍,0.75,류마티스내과,M10,0.75
2021,대전,10,M15,다발관절증,0.8367346938775511,류마티스내과,M15,0.8367346938775511
2021,대전,11,M35,결합조직의 기타 전신침범,1.0,류마티스내과,M35,1.0
2021,대전,12,M45,강직척추염,1.0,류마티스내과,M45,1.0
2021,대전,13,M54,등통증,0.7835820895522388,류마티스내과,M54,0.7835820895522388
2021,대전,14,N17,급성 신부전,0.5365853658536586,류마티스내과,N17,0.5365853658536586
2021,대전,15,R06,호흡의 이상,0.55,류마티스내과,R06,0.55
2021,대전,1,N18,만성 신장병,11.90521327014218,신장내과,N18,0.7440758293838863
2021,대전,2,N17,급성 신부전,4.829268292682928,신장내과,N17,0.5365853658536586
2021,대전,3,E11,2형 당뇨병,6.1630615640599,신장내과,E11,0.7703826955074875
2021,대전,4,N10,급성 세뇨관-간질신장염,0.75,신장내과,N10,0.15
2021,대전,5,N39,비뇨계통의 기타 장애,1.5,신장내과,N39,0.5
2021,대전,6,E87,"수분, 전해질 및 산-염기균형의 기타 장애",1.0,신장내과,E87,0.5
2021,대전,7,C34,기관지 및 폐의 악성 신생물,0.3484848484848485,신장내과,C34,0.3484848484848485
2021,대전,8,J69,고체 및 액체에 의한 폐렴,0.5714285714285714,신장내과,J69,0.5714285714285714
2021,대전,9,J90,달리 분류되지 않은 흉막삼출액,0.5555555555555556,신장내과,J90,0.5555555555555556
2021,대전,10,K29,위염 및 십이지장염,0.7565217391304347,신장내과,K29,0.7565217391304347
2021,대전,11,N12,급성 또는 만성으로 명시되지 않은 세뇨관-간질신장염,0.0,신장내과,N12,0.0
2021,대전,12,R50,기타 및 원인미상의 열,0.6666666666666666,신장내과,R50,0.6666666666666666
2021,대전,13,R60,달리 분류되지 않은 부종,0.3333333333333333,신장내과,R60,0.3333333333333333
2021,대전,1,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람,44.35443037974684,혈액종양내과,Z51,0.3080168776371308
2021,대전,2,E11,2형 당뇨병,39.28951747088186,혈액종양내과,E11,0.7703826955074875
2021,대전,3,C34,기관지 및 폐의 악성 신생물,3.8333333333333335,혈액종양내과,C34,0.3484848484848485
2021,대전,4,C16,위의 악성 신생물,3.11764705882353,혈액종양내과,C16,0.5196078431372549
2021,대전,5,J18,상세불명 병원체의 폐렴,2.4702380952380953,혈액종양내과,J18,0.49404761904761907
2021,대전,6,C15,식도의 악성 신생물,0.5,혈액종양내과,C15,0.16666666666666666
2021,대전,7,C67,방광의 악성 신생물,1.7999999999999998,혈액종양내과,C67,0.6
2021,대전,8,D50,철결핍빈혈,1.6875,혈액종양내과,D50,0.5625
2021,대전,9,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염,0.821917808219178,혈액종양내과,A09,0.410958904109589
2021,대전,10,A41,기타 패혈증,0.6666666666666666,혈액종양내과,A41,0.3333333333333333
2021,대전,11,C19,직장구불결장접합부의 악성 신생물,0.2857142857142857,혈액종양내과,C19,0.14285714285714285
2021,대전,12,C20,직장의 악성 신생물,1.0,혈액종양내과,C20,0.5
2021,대전,13,C37,흉선의 악성 신생물,2.0,혈액종양내과,C37,1.0
2021,대전,14,C38,"심장, 종격 및 흉막의 악성 신생물",0.0,혈액종양내과,C38,0.0
2021,대전,15,C85,기타 및 상세불명 유형의 비호지킨림프종,1.3333333333333333,혈액종양내과,C85,0.6666666666666666
2021,대전,16,C90,다발골수종 및 악성 형질세포신생물,1.5,혈액종양내과,C90,0.75
2021,대전,17,G60,유전성 및 특발성 신경병증,2.0,혈액종양내과,G60,1.0
2021,대전,18,K72,달리 분류되지 않은 간부전,1.4,혈액종양내과,K72,0.7
2021,대전,19,N10,급성 세뇨관-간질신장염,0.3,혈액종양내과,N10,0.15
2021,대전,20,A02,기타 살모넬라감염,1.0,혈액종양내과,A02,1.0
2021,대전,1,U07,U07의 응급사용,1.352941176470588,소아청소년과,U07,0.008403361344537815
2021,대전,3,I63,뇌경색증,38.761904761904766,신경과,I63,0.5238095238095238
2021,대전,2,R42,어지럼증 및 어지럼,35.47826086956522,신경과,R42,0.7391304347826086
2021,대전,3,I69,뇌혈관질환의 후유증,22.8955223880597,신경과,I69,0.8805970149253731
2021,대전,4,G45,일과성 뇌허혈발작 및 관련 증후군,4.0,신경과,G45,0.6666666666666666
2021,대전,5,R51,두통,2.142857142857143,신경과,R51,0.35714285714285715
2021,대전,6,G20,파킨슨병,1.5,신경과,G20,0.5
2021,대전,7,G40,뇌전증,1.6666666666666667,신경과,G40,0.5555555555555556
2021,대전,8,R55,실신 및 허탈,1.7999999999999998,신경과,R55,0.6
2021,대전,9,I65,뇌경색증을 유발하지 않은 뇌전동맥의 폐쇄 및 협착,1.7142857142857142,신경과,I65,0.8571428571428571
2021,대전,10,E51,티아민결핍,0.0,신경과,E51,0.0
2021,대전,11,G22,달리 분류된 질환에서의 파킨슨증,1.0,신경과,G22,1.0
2021,대전,12,G51,안면신경장애,1.0,신경과,G51,1.0
2021,대전,13,H51,양안운동의 기타 장애,1.0,신경과,H51,1.0
2021,대전,14,I67,기타 뇌혈관질환,0.5185185185185185,신경과,I67,0.5185185185185185
2021,대전,15,J18,상세불명 병원체의 폐렴,0.49404761904761907,신경과,J18,0.49404761904761907
2021,대전,1,M54,등통증,25.858208955223883,재활의학과,M54,0.7835820895522388
2021,대전,2,M51,기타 추간판장애,13.927710843373493,재활의학과,M51,0.8192771084337349
2021,대전,3,G81,편마비,10.666666666666666,재활의학과,G81,0.8888888888888888
2021,대전,4,M75,어깨병변,3.6739130434782608,재활의학과,M75,0.7347826086956522
2021,대전,5,G54,신경근 및 신경총 장애,4.0,재활의학과,G54,1.0
2021,대전,6,G63,달리 분류된 질환에서의 다발신경병증,3.6842105263157894,재활의학과,G63,0.9210526315789473
2021,대전,7,G82,하반신마비 및 사지마비,3.4285714285714284,재활의학과,G82,0.8571428571428571
2021,대전,8,I69,뇌혈관질환의 후유증,3.5223880597014925,재활의학과,I69,0.8805970149253731
2021,대전,9,G62,기타 다발신경병증,3.0,재활의학과,G62,1.0
2021,대전,10,M96,달리 분류되지 않은 처치후 근골격장애,2.6666666666666665,재활의학과,M96,0.8888888888888888
2021,대전,11,M17,무릎관절증,1.0957446808510638,재활의학과,M17,0.5478723404255319
2021,대전,12,M24,기타 특정 관절장애,2.0,재활의학과,M24,1.0
2021,대전,13,M48,기타 척추병증,1.7839643652561248,재활의학과,M48,0.8919821826280624
2021,대전,14,Z50,재활처치를 포함한 치료를 위하여 보건서비스와 접하고 있는 사람,1.510204081632653,재활의학과,Z50,0.7551020408163265
2021,대전,15,G83,기타 마비증후군,0.8333333333333334,재활의학과,G83,0.8333333333333334
2021,대전,16,M13,기타 관절염,0.7777777777777778,재활의학과,M13,0.7777777777777778
2021,대전,17,M79,달리 분류되지 않은 기타 연조직장애,0.8181818181818182,재활의학과,M79,0.8181818181818182
2021,대전,18,S34,"복부, 아래등 및 골반 부위의 신경 및 허리척수의 손상",1.0,재활의학과,S34,1.0
2021,대전,1,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람,6.776371308016878,가정의학과,Z51,0.3080168776371308
2021,대전,2,I69,뇌혈관질환의 후유증,4.402985074626866,가정의학과,I69,0.8805970149253731
2021,대전,3,G82,하반신마비 및 사지마비,3.4285714285714284,가정의학과,G82,0.8571428571428571
2021,대전,4,C56,난소의 악성 신생물,0.0,가정의학과,C56,0.0
2021,대전,5,G81,편마비,2.6666666666666665,가정의학과,G81,0.8888888888888888
2021,대전,6,C16,위의 악성 신생물,1.0392156862745099,가정의학과,C16,0.5196078431372549
2021,대전,7,C22,간 및 간내 담관의 악성 신생물,1.018181818181818,가정의학과,C22,0.509090909090909
2021,대전,8,C34,기관지 및 폐의 악성 신생물,0.696969696969697,가정의학과,C34,0.3484848484848485
2021,대전,9,E86,용적고갈,1.0,가정의학과,E86,0.5
2021,대전,10,N39,비뇨계통의 기타 장애,1.0,가정의학과,N39,0.5
2021,대전,11,C20,직장의 악성 신생물,0.5,가정의학과,C20,0.5
2021,대전,12,C23,담낭의 악성 신생물,0.25,가정의학과,C23,0.25
2021,대전,13,E11,2형 당뇨병,0.7703826955074875,가정의학과,E11,0.7703826955074875
2021,대전,14,F06,"뇌손상, 뇌기능이상 및 신체질환에 의한 기타 정신장애",1.0,가정의학과,F06,1.0
2021,대전,15,G63,달리 분류된 질환에서의 다발신경병증,0.9210526315789473,가정의학과,G63,0.9210526315789473
2021,대전,16,I10,본태성(원발성) 고혈압,0.5902777777777778,가정의학과,I10,0.5902777777777778
2021,대전,17,I63,뇌경색증,0.5238095238095238,가정의학과,I63,0.5238095238095238
2021,대전,18,M05,혈청검사양성 류마티스관절염,0.16666666666666666,가정의학과,M05,0.16666666666666666
2021,대전,19,M48,기타 척추병증,0.8919821826280624,가정의학과,M48,0.8919821826280624
2021,대전,20,N18,만성 신장병,0.7440758293838863,가정의학과,N18,0.7440758293838863
2021,대전,1,N18,만성 신장병,45.388625592417064,외과,N18,0.7440758293838863
2021,대전,2,K40,사타구니탈장,29.032258064516128,외과,K40,0.4838709677419355
2021,대전,3,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람,17.864978902953588,외과,Z51,0.3080168776371308
2021,대전,4,I83,하지의 정맥류,15.36,외과,I83,0.32
2021,대전,5,K80,담석증,14.043478260869565,외과,K80,0.41304347826086957
2021,대전,6,K81,담낭염,13.906976744186046,외과,K81,0.6046511627906976
2021,대전,7,K64,치핵 및 항문주위정맥혈전증,11.0,외과,K64,0.5
2021,대전,8,K56,탈장이 없는 마비성 장폐색증 및 장폐색,12.5,외과,K56,0.6944444444444444
2021,대전,9,S22,"늑골, 흉골 및 흉추의 골절",9.415384615384616,외과,S22,0.5230769230769231
2021,대전,10,C18,결장의 악성 신생물,8.44943820224719,외과,C18,0.5280898876404494
2021,대전,11,I70,죽상경화증,15.2,외과,I70,0.95
2021,대전,12,K35,급성 충수염,5.647058823529412,외과,K35,0.35294117647058826
2021,대전,13,C16,위의 악성 신생물,7.794117647058824,외과,C16,0.5196078431372549
2021,대전,14,K62,항문 및 직장의 기타 질환,9.225806451612904,외과,K62,0.7096774193548387
2021,대전,15,K60,항문 및 직장부의 열창 및 누공,5.5,외과,K60,0.5
2021,대전,16,C20,직장의 악성 신생물,4.5,외과,C20,0.5
2021,대전,17,L03,연조직염,4.25,외과,L03,0.6071428571428571
2021,대전,18,L89,욕창궤양 및 압박부위,5.055555555555555,외과,L89,0.7222222222222222
2021,대전,19,K61,항문 및 직장부의 농양,4.0,외과,K61,0.6666666666666666
2021,대전,20,L02,"피부의 농양, 종기 및 큰종기",2.142857142857143,외과,L02,0.42857142857142855
2021,대전,1,M48,기타 척추병증,583.3563474387528,정형외과,M48,0.8919821826280624
2021,대전,2,M17,무릎관절증,72.31914893617021,정형외과,M17,0.5478723404255319
2021,대전,3,M75,어깨병변,89.64347826086956,정형외과,M75,0.7347826086956522
2021,대전,4,M51,기타 추간판장애,99.13253012048193,정형외과,M51,0.8192771084337349
2021,대전,5,M96,달리 분류되지 않은 처치후 근골격장애,82.66666666666666,정형외과,M96,0.8888888888888888
2021,대전,6,M43,기타 변형성 등병증,72.19148936170212,정형외과,M43,0.8297872340425532
2021,대전,7,S32,요추 및 골반의 골절,21.65625,정형외과,S32,0.34375
2021,대전,8,S72,대퇴골의 골절,7.615384615384616,정형외과,S72,0.23076923076923078
2021,대전,9,S22,"늑골, 흉골 및 흉추의 골절",16.73846153846154,정형외과,S22,0.5230769230769231
2021,대전,10,Z47,기타 정형외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람,14.18181818181818,정형외과,Z47,0.5454545454545454
2021,대전,11,M23,무릎의 내부장애,17.391304347826086,정형외과,M23,0.8695652173913043
2021,대전,12,S52,아래팔의 골절,12.173913043478262,정형외과,S52,0.6086956521739131
2021,대전,13,M87,골괴사,12.0,정형외과,M87,0.6666666666666666
2021,대전,14,S82,발목을 포함한 아래다리의 골절,10.818181818181818,정형외과,S82,0.6363636363636364
2021,대전,15,M84,골연속성의 장애,6.956521739130435,정형외과,M84,0.43478260869565216
2021,대전,16,L03,연조직염,7.892857142857142,정형외과,L03,0.6071428571428571
2021,대전,17,S62,손목 및 손부위의 골절,8.894736842105264,정형외과,S62,0.6842105263157895
2021,대전,18,S42,어깨 및 위팔의 골절,6.75,정형외과,S42,0.5625
2021,대전,19,G56,팔의 단일신경병증,5.714285714285714,정형외과,G56,0.7142857142857143
2021,대전,20,M67,윤활막 및 힘줄의 기타 장애,5.0,정형외과,M67,0.625
2021,대전,1,S06,두개내손상,9.756756756756756,신경외과,S06,0.5135135135135135
2021,대전,2,I61,뇌내출혈,9.904761904761905,신경외과,I61,0.6190476190476191
2021,대전,3,I67,기타 뇌혈관질환,8.296296296296296,신경외과,I67,0.5185185185185185
2021,대전,4,M48,기타 척추병증,14.271714922048998,신경외과,M48,0.8919821826280624
2021,대전,5,I69,뇌혈관질환의 후유증,5.2835820895522385,신경외과,I69,0.8805970149253731
2021,대전,6,T90,머리손상의 후유증,4.285714285714286,신경외과,T90,0.8571428571428571
2021,대전,7,G95,척수의 기타 질환,2.0769230769230766,신경외과,G95,0.6923076923076923
2021,대전,8,M96,달리 분류되지 않은 처치후 근골격장애,2.6666666666666665,신경외과,M96,0.8888888888888888
2021,대전,9,S22,"늑골, 흉골 및 흉추의 골절",1.5692307692307694,신경외과,S22,0.5230769230769231
2021,대전,10,I62,기타 비외상성 두개내출혈,1.0,신경외과,I62,0.5
2021,대전,11,I65,뇌경색증을 유발하지 않은 뇌전동맥의 폐쇄 및 협착,1.7142857142857142,신경외과,I65,0.8571428571428571
2021,대전,12,M51,기타 추간판장애,1.6385542168674698,신경외과,M51,0.8192771084337349
2021,대전,13,M54,등통증,1.5671641791044777,신경외과,M54,0.7835820895522388
2021,대전,14,s13,"목부위의 관절 및 인대의 탈구, 염좌 및 긴장",,신경외과,s13,
2021,대전,15,S14,목부위의 신경 및 척수의 손상,1.5,신경외과,S14,0.75
2021,대전,16,S32,요추 및 골반의 골절,0.6875,신경외과,S32,0.34375
2021,대전,17,D17,양성 지방종성 신생물,0.7142857142857143,신경외과,D17,0.7142857142857143
2021,대전,18,D42,수막의 행동양식 불명 또는 미상의 신생물,0.0,신경외과,D42,0.0
2021,대전,19,I63,뇌경색증,0.5238095238095238,신경외과,I63,0.5238095238095238
2021,대전,20,K75,기타 염증성 간질환,0.5384615384615384,신경외과,K75,0.5384615384615384
2021,대전,1,H25,노년백내장,149.5,안과,H25,0.7222222222222222
2021,대전,1,J32,만성 부비동염,3.2,이비인후과,J32,0.4
2021,대전,2,J34,코 및 비동의 기타 장애,6.125,이비인후과,J34,0.875
2021,대전,3,J38,달리 분류되지 않은 성대 및 후두의 질환,3.6363636363636362,이비인후과,J38,0.9090909090909091
2021,대전,4,J36,편도주위농양,2.0,이비인후과,J36,0.6666666666666666
2021,대전,5,R04,기도출혈,2.0,이비인후과,R04,0.6666666666666666
2021,대전,6,H91,기타 청력소실,1.0,이비인후과,H91,0.5
2021,대전,7,J03,급성 편도염,0.0,이비인후과,J03,0.0
2021,대전,8,J35,편도 및 아데노이드의 만성 질환,1.0,이비인후과,J35,0.5
2021,대전,9,K11,침샘의 질환,0.0,이비인후과,K11,0.0
2021,대전,10,A42,방선균증,1.0,이비인후과,A42,1.0
2021,대전,11,D10,입 및 인두의 양성 신생물,0.5,이비인후과,D10,0.5
2021,대전,12,H90,전음성 및 감각신경성 청력소실,0.0,이비인후과,H90,0.0
2021,대전,13,I88,비특이성 림프절염,0.3333333333333333,이비인후과,I88,0.3333333333333333
2021,대전,14,R59,림프절비대,0.6666666666666666,이비인후과,R59,0.6666666666666666
2021,대전,1,N40,전립선증식증,30.270270270270274,비뇨의학과,N40,0.7567567567567568
2021,대전,2,C61,전립선의 악성 신생물,10.769230769230768,비뇨의학과,C61,0.5128205128205128
2021,대전,3,D09,기타 및 상세불명 부위의 제자리암종,1.0,비뇨의학과,D09,0.5
2021,대전,4,D30,비뇨기관의 양성 신생물,1.0,비뇨의학과,D30,1.0
2021,대전,5,N10,급성 세뇨관-간질신장염,0.15,비뇨의학과,N10,0.15
2021,대전,6,N31,달리 분류되지 않은 방광의 신경근육기능장애,0.7916666666666666,비뇨의학과,N31,0.7916666666666666
2021,대전,7,N41,전립선의 염증성 질환,0.0,비뇨의학과,N41,0.0
2021,대전,8,N45,고환염 및 부고환염,0.8,비뇨의학과,N45,0.8
2021,부산,1,C34,기관지 및 폐의 악성 신생물,25.859154929577464,가정의학과,C34,0.5070422535211268
